,exp,Elab,*E',*theta,Q2,x,*epsilon,sigma(ub/sr/GeV/nucleon),*nu,*y,*y+,*W2,*value,%sys_c,%sys_u,obs,target,lepton beam,current,units,*%norm_c
114,clas6,2.474,2.06985268277243,17.5272215933952,0.475,0.6265,0.38069990707280016,0.22708,0.404147317227566,0.163357848515589,1.7387729931106,1.16302436711891,0.0560776101836016,2.68059714638013,4.22564734895191,sig_r,d,e,nc,1,1
115,clas6,2.474,2.07557624824064,17.5028487868646,0.475,0.6355,0.370634358547069,0.21711,0.398423751759355,0.161044362069263,1.74264946588591,1.15228695830055,0.052593194732523,2.82128874763945,4.2322785684676,sig_r,d,e,nc,1,1
116,clas6,2.474,2.08113996238469,17.4792538764224,0.475,0.6445,0.3610522296860741,0.23086,0.392860037615315,0.158795488122601,1.74642793427303,1.14184943056633,0.0548766790391143,2.86563285107858,4.19700251234514,sig_r,d,e,nc,1,1
117,clas6,2.474,2.0865504296204,17.4564001439311,0.475,0.6535,0.3519207562566597,0.22089,0.387449570379603,0.156608557146161,1.75011202934922,1.13169939403213,0.0515406317504444,2.96251527909819,4.11512517542668,sig_r,d,e,nc,1,1
118,clas6,2.474,2.09181389548216,17.4342531498727,0.475,0.6625,0.3432099254166299,0.26454,0.382186104517842,0.154481044671723,1.75370520728956,1.12182513207547,0.0606093799723772,3.00030241173358,4.18991456868527,sig_r,d,e,nc,1,1
119,clas6,2.474,2.09693627067302,17.4127805590433,0.475,0.6715,0.33489221863393853,0.27116,0.377063729326985,0.152410561571134,1.7572107596063,1.11221555621742,0.0610217323122301,2.76630033928308,4.24767664847323,sig_r,d,e,nc,1,1
120,clas6,2.474,2.10192315320636,17.3919519820285,0.475,0.6805,0.32694237794275766,0.26919,0.372076846793638,0.150394845106563,1.76063182269164,1.10286016458486,0.0595195201643411,2.88313087410379,4.22749730673502,sig_r,d,e,nc,1,1
121,clas6,2.474,2.10677984881353,17.3717388308147,0.475,0.6895,0.319337194210047,0.26271,0.367220151186469,0.148431750681677,1.76397138671721,1.09374900362582,0.0570881082405619,3.21240150736554,4.31654676258993,sig_r,d,e,nc,1,1
122,clas6,2.474,2.1115113897737,17.3521141870859,0.475,0.6985,0.3120553158445878,0.26358,0.3624886102263,0.146519244230517,1.76723230393899,1.08487263278454,0.0563083735408982,3.11226193186129,4.19644889597086,sig_r,d,e,nc,1,1
123,clas6,2.474,2.11612255230661,17.3330526819229,0.475,0.7075,0.3050770762851577,0.29183,0.357877447693386,0.144655395187302,1.77041729645233,1.07622209187279,0.0613057261920867,3.06729945516225,4.23979714217181,sig_r,d,e,nc,1,1
124,clas6,2.474,2.12061787265447,17.3145303857678,0.475,0.7165,0.29838433860371827,0.31537,0.353382127345527,0.142838369986066,1.77352896343828,1.06778887090021,0.0651654637852271,3.10219741890478,4.29749183498748,sig_r,d,e,nc,1,1
125,clas6,2.474,2.12500166196682,17.296524707646,0.475,0.7255,0.2919603556178339,0.32936,0.348998338033178,0.14106642604413,1.77656978793874,1.05956488215024,0.0669585284602232,3.05380131163469,4.28194073354384,sig_r,d,e,nc,1,1
126,clas6,2.474,2.12927802009112,17.2790143027482,0.475,0.7345,0.28578964399746454,0.36174,0.344721979908877,0.139337906187905,1.77954214319516,1.05154243430905,0.07237325331628,3.08149499640626,4.23149223198983,sig_r,d,e,nc,1,1
127,clas6,2.474,2.13345084836171,17.2619789875727,0.475,0.7435,0.27985787096067416,0.42036,0.340549151638292,0.137651233483546,1.78244829858259,1.04371420847344,0.0827856068860582,3.12494052716719,4.33580740317823,sig_r,d,e,nc,1,1
128,clas6,2.474,2.137523861471,17.245399661917,0.475,0.7525,0.27415175227034416,0.43975,0.336476138528997,0.13600490643856,1.78529042516838,1.0360732358804,0.0852694587571002,3.07788516202388,4.27788516202388,sig_r,d,e,nc,1,1
129,clas6,2.474,2.14150059849892,17.2292582370798,0.475,0.7615,0.2686589603592437,0.43473,0.332499401501077,0.134397494543685,1.78807060092239,1.02861287721602,0.0830158177908653,3.07662227129483,4.32774365698249,sig_r,d,e,nc,1,1
130,clas6,2.474,2.14538443316928,17.2135375697059,0.475,0.7705,0.2633680415254763,0.47625,0.328615566830721,0.132827634127211,1.79079081560355,1.02132680337443,0.089583158779037,3.14918635170604,4.2553280839895,sig_r,d,e,nc,1,1
131,clas6,2.474,2.14917858339568,17.1982214007596,0.475,0.7795,0.2582683412442978,0.58318,0.324821416604324,0.131294024496493,1.79345297534564,1.01420897754971,0.108078177773735,3.24856819506842,4.31307658012963,sig_r,d,e,nc,1,1
132,clas6,2.474,2.15288612017366,17.1832942991715,0.475,0.7885,0.2533499367436238,0.61776,0.321113879826342,0.129795424343711,1.79605890696328,1.00725363855422,0.112821134364833,3.22989510489511,4.26282051282051,sig_r,d,e,nc,1,1
133,clas6,2.474,2.15650997587076,17.1687416097441,0.475,0.7975,0.2486035760785756,0.64413,0.317490024129242,0.128330648395005,1.79861036199761,1.00045528526646,0.115949340314433,3.37540558582895,4.28981727291075,sig_r,d,e,nc,1,1
134,clas6,2.474,2.16005295196148,17.154549404945,0.475,0.8065,0.24402062302321995,0.74401,0.313947048038525,0.126898564283963,1.80110902051954,0.993808662120273,0.132033462295124,3.56890364376823,4.35182322818242,sig_r,d,e,nc,1,1
135,clas6,2.474,2.16351772625007,17.1407044402542,0.475,0.8155,0.23959300717199164,0.78786,0.310482273749933,0.125498089632148,1.80355649470716,0.987308745554874,0.137863369096773,3.64315995227578,4.32005686289442,sig_r,d,e,nc,1,1
136,clas6,2.474,2.16690685962029,17.1271941127626,0.475,0.8245,0.2353131787088482,0.91426,0.307093140379709,0.12412818932082,1.80595433221256,0.980950731352335,0.157777859795399,3.76599654365279,4.32634042832455,sig_r,d,e,nc,1,1
137,clas6,2.474,2.17022280234785,17.1140064227482,0.475,0.8335,0.23117406736161109,1.0564,0.303777197652154,0.122787872939432,1.80830401933227,0.974730022795441,0.179829537891245,4.10488451344188,4.384040136312,sig_r,d,e,nc,1,1
138,clas6,2.474,2.17346790000823,17.1011299379837,0.475,0.8425,0.22716904511227823,1.0592,0.300532099991775,0.121476192397645,1.81060698399428,0.96864221958457,0.177887180090216,4.21346299093656,4.37377265861027,sig_r,d,e,nc,1,1
139,clas6,2.474,2.1766443990099,17.0885537605509,0.475,0.8515,0.22329189228057988,1.1308,0.2973556009901,0.120192239688804,1.81286459857394,0.962683107457428,0.187396858208271,4.36248673505483,4.33631057658295,sig_r,d,e,nc,1,1
140,clas6,2.474,2.17975445178028,17.0762674959589,0.475,0.8605,0.21953676664008887,1.3404,0.294245548219722,0.118935144793744,1.81507818254976,0.956848648460197,0.219227304691939,4.53603401969561,4.3277379886601,sig_r,d,e,nc,1,1
141,clas6,2.474,2.18280012162959,17.0642612243814,0.475,0.8695,0.2158981752632308,1.387,0.291199878370409,0.117704073714797,1.8172490050096,0.951134971822886,0.223919788606763,5.09452054794521,4.41600576784427,sig_r,d,e,nc,1,1
142,clas6,2.474,2.1857833873158,17.0525254738455,0.475,0.8785,0.21237094882449006,1.4554,0.288216612684201,0.116498226630639,1.81937828701695,0.945538365395561,0.231966081530648,5.15494022261921,4.33399752645321,sig_r,d,e,nc,1,1
143,clas6,2.474,2.18870614733175,17.0410511952186,0.475,0.8875,0.20895021812007886,1.7288,0.285293852668248,0.115316836163399,1.82146720384608,0.940055267605634,0.272070583602418,5.54708468301712,4.38668440536789,sig_r,d,e,nc,1,1
144,clas6,2.474,2.19157022393411,17.0298297388548,0.475,0.8965,0.2056313925885551,1.8478,0.28242977606589,0.114159165750158,1.8235168870946,0.93468225989961,0.287179541571101,6.15759281307501,4.45156402208031,sig_r,d,e,nc,1,1
145,clas6,2.474,2.194377366932,17.0188528327732,0.475,0.9055,0.2024101406394746,2.0752,0.279622633067996,0.113024508111559,1.82552842668088,0.92941605963556,0.31855585998784,6.46395528141866,4.46814764841943,sig_r,d,e,nc,1,1
146,clas6,2.474,2.19712925725197,17.0081125622524,0.475,0.9145,0.19928237161777967,2.2527,0.276870742748027,0.111912183810843,1.82750287273376,0.924253513395298,0.341601668646003,6.85488524881254,4.4741865317175,sig_r,d,e,nc,1,1
147,clas6,2.474,2.19982751029446,16.9976013507345,0.475,0.9235,0.19624421924937077,2.4566,0.274172489705545,0.110821539897148,1.82944123738102,0.919191590687601,0.368048001919236,7.34755352926809,4.44842465195799,sig_r,d,e,nc,1,1
148,clas6,2.474,2.2024736790959,16.9873119419423,0.475,0.9325,0.19329202642984775,2.6768,0.271526320904097,0.109751948627363,1.83134449644292,0.914227378016086,0.396278324632106,7.82090555887627,4.53563956963539,sig_r,d,e,nc,1,1
149,clas6,2.474,2.20506925730954,16.9772373831197,0.475,0.9415,0.19042233123199967,2.6971,0.268930742690462,0.108702806261303,1.83321359103662,0.909358073287307,0.394598501496095,8.04048793148196,4.52300619183567,sig_r,d,e,nc,1,1
150,clas6,2.474,2.20761568201676,16.967371009315,0.475,0.9505,0.18763185402108803,2.7102,0.266384317983241,0.10767353192532,1.83504942909677,0.90458098053656,0.391915095927584,8.50970408087964,4.55058667257029,sig_r,d,e,nc,1,1
151,clas6,2.474,2.21011433638033,16.957706428631,0.475,0.9595,0.18491748557741627,2.8533,0.263885663619667,0.106663566539882,1.83685288681738,0.899893504950495,0.407875247410736,8.73094311849438,4.49619738548347,sig_r,d,e,nc,1,1
152,clas6,2.474,2.21256655214964,16.9482375083736,0.475,0.9685,0.18227627613626257,2.9467,0.261433447850357,0.105672371806935,1.83862481001957,0.895293148167269,0.416448065419946,9.18213594868836,4.54474496894832,sig_r,d,e,nc,1,1
153,clas6,2.474,2.21497361202755,16.9389583620359,0.475,0.9775,0.17970542526414843,3.2659,0.259026387972451,0.104699429253214,1.84036601544966,0.890777503836317,0.456380799591922,9.58633148596099,4.55555895771457,sig_r,d,e,nc,1,1
154,clas6,2.474,2.21733675190768,16.9298633370592,0.475,0.9865,0.1772022724981825,3.2928,0.256663248092317,0.103744239325916,1.84207729201162,0.886344253421186,0.455032869241245,9.89522594752187,4.56389698736638,sig_r,d,e,nc,1,1
155,clas6,2.474,2.21965716299039,16.9209470033173,0.475,0.9955,0.1747642886824717,3.3987,0.254342837009614,0.102806320537435,1.84375940193772,0.881991162230035,0.464510385409643,10.0282460940948,4.52320004707682,sig_r,d,e,nc,1,1
156,clas6,2.474,2.2219359937849,16.9122041422752,0.475,1.0045,0.1723890679421364,3.1089,0.252064006215102,0.101885208656064,1.8454130819009,0.877716075659532,0.420286734256804,9.96654765351089,4.50738203223005,sig_r,d,e,nc,1,1
157,clas6,2.474,2.22417435200486,16.9036297367755,0.475,1.0135,0.17007432024065589,3.3281,0.249825647995136,0.100980455939829,1.8470390440723,0.873516915638875,0.44508373056254,10.0889396352273,4.5812926294282,sig_r,d,e,nc,1,1
158,clas6,2.474,2.22637330636375,16.8952189614118,0.475,1.0225,0.16781786447216218,3.2592,0.247626693636255,0.100091630410774,1.84863797712688,0.869391677261614,0.431232861096615,10.2249018163967,4.51460481099656,sig_r,d,e,nc,1,1
159,clas6,2.474,2.22853388827623,16.8869671734491,0.475,1.0315,0.1656176220440776,2.8585,0.245466111723772,0.099218315167248,1.85021054720027,0.865338425593795,0.374233429125232,9.88070666433444,4.41420325345461,sig_r,d,e,nc,1,1
160,clas6,2.474,2.23065709347134,16.8788699042553,0.475,1.0405,0.16347161090999965,2.571,0.24334290652866,0.0983601077318754,1.85175739879941,0.861355292647765,0.333086552517629,9.5900427849086,4.43835083625049,sig_r,d,e,nc,1,1
161,clas6,2.474,2.23274388352256,16.8709228512115,0.475,1.0495,0.1613779400166751,2.9362,0.241256116477437,0.0975166194330789,1.85327915566964,0.857440474511672,0.376476135395302,9.84980587153464,4.48947619371977,sig_r,d,e,nc,1,1
162,clas6,2.474,2.23479518729989,16.8631218700688,0.475,1.0585,0.15933480413148257,2.4991,0.239204812700114,0.0966874748181543,1.85477642162054,0.853592228625413,0.317159327354544,9.39178104117482,4.35156656396303,sig_r,d,e,nc,1,1
163,clas6,2.474,2.23681190234841,16.855462967724,0.475,1.0675,0.15734047902057796,2.4166,0.237188097651588,0.095872311096034,1.85624978131297,0.849808871194379,0.303588290542686,9.28825622775801,4.38260365803195,sig_r,d,e,nc,1,1
164,clas6,2.474,2.2387948961978,16.8479422953874,0.475,1.0765,0.15539331695013978,2.133,0.235205103802202,0.095070777608004,1.85769980100912,0.846088774732931,0.265277849551332,8.6797937177684,4.28743553680263,sig_r,d,e,nc,1,1
165,clas6,2.474,2.24074500760657,16.8405561421184,0.475,1.0855,0.15349174248578087,2.0646,0.233254992393432,0.0942825353247502,1.8591270292879,0.842430365730078,0.254225202837015,8.69466240433982,4.29158190448513,sig_r,d,e,nc,1,1
166,clas6,2.474,2.24266304774503,16.8333009287049,0.475,1.0945,0.1516342485669315,1.8446,0.231336952254975,0.0935072563682196,1.86053199772721,0.838832122430333,0.224905086388451,8.55307383714626,4.28781307600564,sig_r,d,e,nc,1,1
167,clas6,2.474,2.24454980132028,16.8261732018668,0.475,1.1035,0.1498193928357638,1.8338,0.229450198679719,0.0927446235568793,1.86191522155509,0.835292572723153,0.221413701555716,8.36950594394154,4.2801832260879,sig_r,d,e,nc,1,1
168,clas6,2.474,2.24640602764668,16.819169628763,0.475,1.1125,0.1480457942013496,1.9871,0.227593972353322,0.0919943299730484,1.86327720027123,0.831810292134831,0.237611791040723,8.42383372754265,4.23723013436666,sig_r,d,e,nc,1,1
169,clas6,2.474,2.24823246166467,16.8122869917831,0.475,1.1215,0.14631212962144646,1.6275,0.225767538335328,0.0912560785510623,1.86461841824053,0.828383901917075,0.192754508597773,7.93056835637481,4.23330261136713,sig_r,d,e,nc,1,1
170,clas6,2.474,2.25002981491104,16.8055221836077,0.475,1.1305,0.14461713108620947,1.446,0.223970185088961,0.0905295816851095,1.86593934526,0.82501206722689,0.169639092607438,7.58575380359613,4.18651452282158,sig_r,d,e,nc,1,1
171,clas6,2.474,2.25179877644312,16.7988722025205,0.475,1.1395,0.1429595827889293,1.28,0.222201223556885,0.0898145608556528,1.86724043710053,0.821693495392716,0.148757827499588,7.565703125,4.192109375,sig_r,d,e,nc,1,1
172,clas6,2.474,2.25354001371957,16.7923341479578,0.475,1.1485,0.14133831847045705,1.3032,0.220459986280427,0.0891107462734143,1.86852213602472,0.818426934262081,0.150048120746936,7.40822590546348,4.18393186003683,sig_r,d,e,nc,1,1
173,clas6,2.474,2.25525417344011,16.785905216281,0.475,1.1575,0.1397522189248153,1.0039,0.218745826559888,0.0884178765399709,1.86978487128204,0.81521117062635,0.114523952358924,7.34973602948501,4.13616894112959,sig_r,d,e,nc,1,1
174,clas6,2.474,2.25694188234628,16.7795826967599,0.475,1.1665,0.138200209654833,1.1493,0.217058117653725,0.0877356983240603,1.87102905958243,0.812045028718388,0.129915738010813,7.43791873314191,4.14634995214478,sig_r,d,e,nc,1,1
175,clas6,2.474,2.25860374798548,16.7733639677536,0.475,1.1755,0.13668125866705919,1.0195,0.215396252014522,0.0870639660527574,1.87225510554946,0.808927368779243,0.11420195495093,6.76821971554684,4.0951446787641,sig_r,d,e,nc,1,1
176,clas6,2.474,2.26024035944021,16.767246493079,0.475,1.1845,0.13519437439666163,0.86952,0.213759640559789,0.0864024416167297,1.87346340215401,0.805857085690164,0.0965291943049134,6.99236360290735,4.11468396356611,sig_r,d,e,nc,1,1
177,clas6,2.474,2.26185228802424,16.7612278185551,0.475,1.1935,0.13373860375312832,0.91277,0.212147711975761,0.0857508940888281,1.87465433112952,0.802833107666527,0.100430934775631,7.14933663463961,4.16139881897959,sig_r,d,e,nc,1,1
178,clas6,2.474,2.26344008794755,16.755305568714,0.475,1.2025,0.132313030278789,0.84521,0.210559912052449,0.085109099455315,1.8758282633696,0.799854395010395,0.0921788897292001,7.19123058174891,4.2359886892015,sig_r,d,e,nc,1,1
179,clas6,2.474,2.26500429695166,16.7494774436685,0.475,1.2115,0.13091677241237912,0.69759,0.208995703048345,0.0844768403590725,1.87698555930905,0.796919938918696,0.0754155453707932,6.94706059433191,4.05209363666337,sig_r,d,e,nc,1,1
180,clas6,2.474,2.26654543691678,16.7437412161292,0.475,1.2205,0.12954898185109542,0.75916,0.20745456308322,0.0838539058541715,1.8781265692888,0.794028760344121,0.0813617454478699,7.29134833236735,4.07213235681543,sig_r,d,e,nc,1,1
181,clas6,2.474,2.2680640144424,16.7380947285605,0.475,1.2295,0.12820884200402277,0.66292,0.205935985557601,0.0832400911712211,1.87925163390589,0.791179908906059,0.0704378925694628,7.15636879261449,4.19477463343993,sig_r,d,e,nc,1,1
182,clas6,2.474,2.26956052140245,16.7325358904704,0.475,1.2385,0.12689556653164577,0.82832,0.204439478597554,0.0826351974929482,1.88036108434894,0.788372461849011,0.0872635996086566,7.37649700598802,4.29133668147576,sig_r,d,e,nc,1,1
183,clas6,2.474,2.2710354354765,16.7270626758253,0.475,1.2475,0.1256083979654724,0.54748,0.202964564523503,0.082039031739492,1.88145524271991,0.785605523046092,0.0571905024263066,7.14382260539198,4.07960108131804,sig_r,d,e,nc,1,1
184,clas6,2.474,2.27248922065812,16.7216731205835,0.475,1.2565,0.12434660640275155,0.50196,0.201510779341879,0.0814514063629258,1.88253442234279,0.782878222045364,0.051996710509999,7.64363694318272,4.02362738066778,sig_r,d,e,nc,1,1
185,clas6,2.474,2.27392232774155,16.7163653203409,0.475,1.2655,0.12310948827151254,0.47153,0.200077672258451,0.0808721391505463,1.88359892805983,0.780189713156855,0.0484392185850999,7.17769813161411,4.00780438148156,sig_r,d,e,nc,1,1
186,clas6,2.474,2.2753351947877,16.7111374280843,0.475,1.2745,0.12189636516182442,0.53394,0.198664805212295,0.0803010530364977,1.88464905651591,0.777539174578266,0.0543989793234155,7.43398134621868,4.09896243023561,sig_r,d,e,nc,1,1
187,clas6,2.474,2.27672824757065,16.705987652044,0.475,1.2835,0.12070658271850364,0.43274,0.19727175242935,0.0797379759213216,1.88568509643153,0.77492580755746,0.0437285234398145,7.95350556916393,4.00217220501918,sig_r,d,e,nc,1,1
188,clas6,2.474,2.27810190000536,16.7009142536436,0.475,1.2925,0.11953950959226399,0.44734,0.195898099994639,0.0791827404990455,1.88670732886499,0.772348835589942,0.0448377187723146,7.33916037018822,4.00701926945947,sig_r,d,e,nc,1,1
189,clas6,2.474,2.27945655455776,16.6959155455392,0.475,1.3015,0.11839453644504411,0.48013,0.194543445442236,0.0786351840914455,1.88771602746434,0.769807503649635,0.0477376128324034,7.68541853248079,4.11700997646471,sig_r,d,e,nc,1,1
190,clas6,2.474,2.28079260263787,16.6909898897458,0.475,1.3105,0.11727107500682676,0.40966,0.193207397362129,0.0780951484891387,1.8887114587094,0.767301077451354,0.0404063046777574,7.55992774495923,4.01259581116047,sig_r,d,e,nc,1,1
191,clas6,2.474,2.28211042497683,16.6861356958447,0.475,1.3195,0.11616855718044293,0.45321,0.191889575023168,0.0775624797991787,1.88969388214438,0.764828842743463,0.0443481989564311,8.38860572361598,4.18238785551952,sig_r,d,e,nc,1,1
192,clas6,2.474,2.28341039198866,16.6813514192686,0.475,1.3285,0.11508643419169463,0.32649,0.190589608011344,0.0770370282988456,1.89066355060157,0.762390104629281,0.0316974342756711,9.11237710190205,4.04239027229012,sig_r,d,e,nc,1,1
193,clas6,2.474,2.28469286411733,16.6766355596605,0.475,1.3375,0.11402417578213833,0.26059,0.189307135882669,0.0765186482953393,1.89162071041641,0.759984186915888,0.0251024481949098,9.80160405234276,4.05963390767105,sig_r,d,e,nc,1,1
194,clas6,2.474,2.28595819217002,16.6719866593029,0.475,1.3465,0.1129812694420816,0.2629,0.188041807829982,0.0760071979911001,1.8925656016344,0.757610431489046,0.0251292202323377,9.34385697984024,4.01293267402054,sig_r,d,e,nc,1,1
195,clas6,2.474,2.28720671763698,16.6674033016126,0.475,1.3555,0.1119572196811665,0.26234,0.186793282363018,0.0755025393544938,1.89349845821013,0.755268197713021,0.0248833374013905,10.8237401844934,3.99367233361287,sig_r,d,e,nc,1,1
196,clas6,2.474,2.28843877299885,16.6628841096999,0.475,1.3645,0.11095154733487747,0.30906,0.185561227001151,0.0750045379956147,1.89441950819885,0.752956861854159,0.0290916139190402,9.55154338963308,3.99987057529282,sig_r,d,e,nc,1,1
