,exp,I,J,x,Q2,Elab,theta,*y,obs,target,curent,lepton beam,units,value,%ptp,%syst,%stat_u,%dFSR_u,%dFSY_c,%dFSE_c,%dFRC_c,%1dFN1_c,%2dFN1_c,%3dFN1_c,%4dFN1_c,%5dFN1_c,%6dFN1_c,%7dFN1_c,%8dFN1_c,%1dFN2_c,%2dFN2_c,%3dFN2_c,%4dFN2_c,%5dFN2_c,%6dFN2_c,%7dFN2_c,%8dFN2_c,%dFSZ_c,%*norm_c
285,slac,286,2,0.666,6.767,7.912,34.009,0.684012540953623,F2,d,e,NC,1,0.04712,2.6,1.5,2.4,1.0,0.8,-0.3,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.2,1.7
286,slac,287,2,0.573,6.09,7.912,34.009,0.715625295464396,F2,d,e,NC,1,0.07901,2.2,1.5,2.0,1.0,0.6,-0.4,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.2,1.7
287,slac,288,2,0.488,5.413,7.912,34.009,0.747238049975168,F2,d,e,NC,1,0.12061,2.3,1.6,2.1,1.0,0.5,-0.5,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.3,1.7
288,slac,289,2,0.41,4.739,7.912,34.009,0.778710718424593,F2,d,e,NC,1,0.17062,2.7,1.7,2.5,1.0,0.5,-0.6,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.4,1.7
289,slac,290,2,0.332,4.006,7.912,34.009,0.812938412747187,F2,d,e,NC,1,0.23595,3.1,1.8,2.9,0.9,0.4,-0.7,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.5,1.7
290,slac,291,2,0.781,10.277,10.014,34.009,0.700430627497411,F2,d,e,NC,1,0.01447,7.9,2.2,7.8,1.1,1.3,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.7,1.7
291,slac,292,2,0.691,9.421,10.014,34.009,0.725382596249208,F2,d,e,NC,1,0.02931,5.5,1.9,5.4,1.0,0.9,-0.1,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.6,1.7
292,slac,293,2,0.607,8.565,10.014,34.009,0.750334565001004,F2,d,e,NC,1,0.05187,3.6,1.9,3.5,1.0,0.7,-0.3,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.7,1.7
293,slac,294,2,0.529,7.708,10.014,34.009,0.775315683249007,F2,d,e,NC,1,0.09723,3.2,1.9,3.1,1.0,0.6,-0.4,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.7,1.7
294,slac,295,2,0.456,6.852,10.014,34.009,0.800267652000804,F2,d,e,NC,1,0.1316,2.9,1.9,2.7,1.0,0.5,-0.5,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.7,1.7
295,slac,296,2,0.387,5.995,10.014,34.009,0.825248770248806,F2,d,e,NC,1,0.17837,3.0,2.0,2.8,0.9,0.5,-0.6,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.8,1.7
296,slac,297,2,0.322,5.139,10.014,34.009,0.850200739000603,F2,d,e,NC,1,0.23487,2.7,2.1,2.5,0.9,0.4,-0.7,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.8,1.7
297,slac,298,2,0.8,13.918,12.518,34.009,0.740371021255494,F2,d,e,NC,1,0.0093,10.0,2.9,9.9,1.2,1.4,0.1,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.4,1.7
298,slac,299,2,0.719,12.847,12.518,34.009,0.760349655846338,F2,d,e,NC,1,0.02249,5.8,2.5,5.7,1.1,1.0,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.2,1.7
299,slac,300,2,0.642,11.777,12.518,34.009,0.780309636249889,F2,d,e,NC,1,0.04124,4.0,2.4,3.9,1.0,0.8,-0.1,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.2,1.7
300,slac,301,2,0.569,10.706,12.518,34.009,0.800288270840733,F2,d,e,NC,1,0.06756,3.6,2.3,3.5,1.0,0.6,-0.3,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.1,1.7
301,slac,302,2,0.5,9.635,12.518,34.009,0.820266905431576,F2,d,e,NC,1,0.10424,3.0,2.3,2.8,1.0,0.5,-0.4,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.1,1.7
302,slac,303,2,0.434,8.565,12.518,34.009,0.840226885835128,F2,d,e,NC,1,0.14486,3.0,2.3,2.8,1.0,0.5,-0.5,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.1,1.7
303,slac,304,2,0.371,7.494,12.518,34.009,0.860205520425971,F2,d,e,NC,1,0.17927,3.2,2.3,3.1,0.9,0.4,-0.6,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.1,1.7
304,slac,305,2,0.756,16.691,15.012,34.009,0.78350320425505,F2,d,e,NC,1,0.01406,7.8,3.0,7.7,1.1,1.2,0.1,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.7,1.7
305,slac,306,2,0.683,15.407,15.012,34.009,0.800157801686991,F2,d,e,NC,1,0.02805,4.8,2.8,4.7,1.0,0.9,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.6,1.7
306,slac,307,2,0.614,14.123,15.012,34.009,0.816812399118931,F2,d,e,NC,1,0.0514,3.9,2.7,3.8,1.0,0.7,-0.1,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.6,1.7
307,slac,308,2,0.547,12.839,15.012,34.009,0.833466996550871,F2,d,e,NC,1,0.0738,4.2,2.7,4.1,1.0,0.6,-0.3,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.5,1.7
308,slac,309,2,0.482,11.555,15.012,34.009,0.850121593982811,F2,d,e,NC,1,0.11222,4.1,2.6,4.0,1.0,0.5,-0.4,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.5,1.7
309,slac,310,2,0.421,10.271,15.012,34.009,0.866776191414752,F2,d,e,NC,1,0.13956,5.7,2.6,5.6,1.0,0.5,-0.5,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.4,1.7
310,slac,311,3,0.427,1.738,20.005,4.0,0.108596484420186,F2,d,e,NC,1,0.18926,1.8,1.0,0.3,1.8,0.5,0.3,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.0,1.7
311,slac,312,3,0.376,1.713,20.005,4.0,0.121418744425649,F2,d,e,NC,1,0.21492,1.8,1.0,0.2,1.8,0.5,0.3,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.0,1.7
312,slac,313,3,0.328,1.683,20.005,4.0,0.136805456432205,F2,d,e,NC,1,0.24029,1.8,1.1,0.2,1.8,0.6,0.3,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.0,1.7
313,slac,314,3,0.279,1.643,20.005,4.0,0.157321072440947,F2,d,e,NC,1,0.26327,1.8,1.1,0.2,1.8,0.7,0.2,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.0,1.7
314,slac,315,3,0.236,1.598,20.005,4.0,0.180401140450781,F2,d,e,NC,1,0.28471,1.8,1.1,0.4,1.8,0.7,0.2,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.0,1.7
315,slac,316,3,0.174,1.5,20.005,4.0,0.230664399672197,F2,d,e,NC,1,0.3061,1.8,1.1,0.4,1.8,0.7,0.1,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.1,1.7
316,slac,317,3,0.124,1.376,20.005,4.0,0.294262809299296,F2,d,e,NC,1,0.31588,1.9,1.1,0.7,1.7,0.6,0.0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.1,1.7
317,slac,318,3,0.102,1.292,20.005,4.0,0.337345602917653,F2,d,e,NC,1,0.31483,1.9,1.0,0.7,1.7,0.6,-0.1,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.2,1.7
318,slac,319,3,0.084,1.203,20.005,4.0,0.382992848537102,F2,d,e,NC,1,0.31545,1.9,1.1,0.8,1.7,0.6,-0.2,0.4,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.4,1.7
319,slac,320,3,0.068,1.107,20.005,4.0,0.432230326958082,F2,d,e,NC,1,0.30863,1.9,1.2,0.8,1.7,0.5,-0.3,0.4,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.6,1.7
320,slac,321,3,0.373,1.404,18.01,4.0,0.111532872293591,F2,d,e,NC,1,0.22184,1.9,1.0,0.4,1.8,0.6,0.2,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.0,1.7
321,slac,322,3,0.322,1.379,18.01,4.0,0.127353155906597,F2,d,e,NC,1,0.24724,1.8,1.1,0.3,1.8,0.7,0.1,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.0,1.7
322,slac,323,3,0.273,1.348,18.01,4.0,0.146970307586724,F2,d,e,NC,1,0.26857,1.8,1.1,0.3,1.8,0.8,0.1,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.0,1.7
323,slac,324,3,0.221,1.303,18.01,4.0,0.175446818090134,F2,d,e,NC,1,0.28684,1.8,1.1,0.3,1.8,0.8,0.0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.0,1.7
324,slac,325,3,0.172,1.24,18.01,4.0,0.215313932794909,F2,d,e,NC,1,0.30402,1.8,1.1,0.4,1.8,0.8,0.0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.0,1.7
325,slac,326,3,0.124,1.147,18.01,4.0,0.274165387835291,F2,d,e,NC,1,0.30688,1.9,1.1,0.6,1.8,0.7,-0.1,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.1,1.7
326,slac,327,3,0.1,1.077,18.01,4.0,0.318462181951707,F2,d,e,NC,1,0.30458,1.8,1.1,0.6,1.7,0.6,-0.2,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.2,1.7
327,slac,328,3,0.081,1.002,18.01,4.0,0.365923032790725,F2,d,e,NC,1,0.30117,1.8,1.2,0.6,1.7,0.6,-0.3,0.4,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.4,1.7
328,slac,329,3,0.065,0.921,18.01,4.0,0.417180751696864,F2,d,e,NC,1,0.2969,1.8,1.2,0.7,1.7,0.5,-0.4,0.4,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.6,1.7
329,slac,330,3,0.316,1.102,16.0,4.0,0.116425220348949,F2,d,e,NC,1,0.24908,1.9,1.2,0.3,1.9,0.8,0.0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.0,1.7
330,slac,331,3,0.266,1.078,16.0,4.0,0.135668228254235,F2,d,e,NC,1,0.26978,1.9,1.2,0.3,1.8,0.9,-0.1,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.0,1.7
331,slac,332,3,0.217,1.046,16.0,4.0,0.16132557212795,F2,d,e,NC,1,0.28434,1.8,1.2,0.2,1.8,0.9,-0.1,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.0,1.7
332,slac,333,3,0.167,0.997,16.0,4.0,0.200613379934576,F2,d,e,NC,1,0.2966,1.8,1.2,0.2,1.8,0.8,-0.2,0.5,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.0,1.7
333,slac,334,3,0.124,0.934,16.0,4.0,0.251126275685952,F2,d,e,NC,1,0.30382,1.9,1.2,0.6,1.8,0.7,-0.3,0.5,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.1,1.7
334,slac,335,3,0.097,0.874,16.0,4.0,0.299233795449167,F2,d,e,NC,1,0.29153,2.0,1.2,0.9,1.7,0.7,-0.3,0.4,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.2,1.7
335,slac,336,3,0.077,0.811,16.0,4.0,0.349746691200543,F2,d,e,NC,1,0.29345,1.9,1.2,0.9,1.7,0.6,-0.4,0.4,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.3,1.7
336,slac,337,3,0.228,0.716,12.987,4.0,0.128641196896751,F2,d,e,NC,1,0.27537,1.9,1.4,0.3,1.9,1.1,-0.3,0.5,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.0,1.7
337,slac,338,3,0.181,0.692,12.987,4.0,0.15784875454267,F2,d,e,NC,1,0.28396,1.9,1.4,0.3,1.9,1.0,-0.4,0.5,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.0,1.7
338,slac,339,3,0.136,0.658,12.987,4.0,0.199226127874388,F2,d,e,NC,1,0.27988,1.9,1.3,0.5,1.8,0.9,-0.4,0.5,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.1,1.7
339,slac,340,3,0.102,0.617,12.987,4.0,0.249122372186167,F2,d,e,NC,1,0.27367,1.9,1.4,0.6,1.8,1.0,-0.5,0.5,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.1,1.7
340,slac,341,3,0.08,0.579,12.987,4.0,0.295367671792205,F2,d,e,NC,1,0.26434,1.8,1.4,0.5,1.7,0.9,-0.5,0.5,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0.0,0,0.3,1.7
341,slac,342,4,0.747,11.768,18.001,14.991,0.466453348330735,F2,d,e,NC,1,0.01789,3.3,2.1,3.0,1.4,1.6,0.1,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.7,1.7
342,slac,343,4,0.702,11.428,18.001,14.991,0.481868530313022,F2,d,e,NC,1,0.02624,1.9,1.9,1.5,1.2,1.3,0.1,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.7,1.7
343,slac,344,4,0.649,10.989,18.001,14.991,0.501772250578386,F2,d,e,NC,1,0.04186,1.5,1.7,1.0,1.1,1.0,0.1,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.7,1.7
344,slac,345,4,0.603,10.59,18.001,14.991,0.519862420022305,F2,d,e,NC,1,0.05587,1.3,1.6,0.8,1.0,0.9,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.8,1.7
345,slac,346,4,0.551,10.095,18.001,14.991,0.542305111437693,F2,d,e,NC,1,0.07807,1.6,1.6,1.3,1.0,0.7,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.8,1.7
346,slac,347,4,0.498,9.542,18.001,14.991,0.567377451544177,F2,d,e,NC,1,0.10505,1.7,1.6,1.4,0.9,0.6,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.9,1.7
347,slac,348,4,0.449,8.984,18.001,14.991,0.592676485503341,F2,d,e,NC,1,0.13494,1.7,1.6,1.4,0.9,0.5,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.9,1.7
348,slac,349,4,0.406,8.457,18.001,14.991,0.616570017575886,F2,d,e,NC,1,0.15733,1.7,1.6,1.4,0.9,0.5,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.0,1.7
349,slac,350,4,0.368,7.942,18.001,14.991,0.639919484401996,F2,d,e,NC,1,0.18531,1.7,1.6,1.4,0.9,0.5,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.1,1.7
350,slac,351,4,0.335,7.469,18.001,14.991,0.66136472286559,F2,d,e,NC,1,0.21028,1.4,1.7,1.1,0.9,0.5,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.1,1.7
351,slac,352,4,0.313,7.144,18.001,14.991,0.676099823289834,F2,d,e,NC,1,0.21843,2.3,1.7,2.1,0.9,0.4,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.2,1.7
352,slac,353,4,0.785,9.047,15.004,14.991,0.409590302418358,F2,d,e,NC,1,0.01473,2.1,2.4,1.4,1.6,2.0,0.1,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.5,1.7
353,slac,354,4,0.736,8.807,15.004,14.991,0.425252768143968,F2,d,e,NC,1,0.02261,1.8,2.0,1.2,1.3,1.5,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.4,1.7
354,slac,355,4,0.682,8.52,15.004,14.991,0.443982466740843,F2,d,e,NC,1,0.03494,1.8,1.7,1.4,1.2,1.2,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.5,1.7
355,slac,356,4,0.629,8.214,15.004,14.991,0.463952110540996,F2,d,e,NC,1,0.05192,2.0,1.6,1.7,1.1,0.9,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.5,1.7
356,slac,357,4,0.577,7.884,15.004,14.991,0.48548800091371,F2,d,e,NC,1,0.07308,1.9,1.5,1.6,1.0,0.8,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.6,1.7
357,slac,358,4,0.525,7.521,15.004,14.991,0.509177480323695,F2,d,e,NC,1,0.09731,1.8,1.4,1.5,0.9,0.6,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.6,1.7
358,slac,359,4,0.474,7.128,15.004,14.991,0.534824767949382,F2,d,e,NC,1,0.12487,1.4,1.4,1.0,0.9,0.6,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.7,1.7
359,slac,360,4,0.43,6.761,15.004,14.991,0.558775288454794,F2,d,e,NC,1,0.15096,1.3,1.4,1.0,0.9,0.5,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.7,1.7
360,slac,361,4,0.382,6.317,15.004,14.991,0.587750850047172,F2,d,e,NC,1,0.18218,1.4,1.5,1.1,0.9,0.5,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.8,1.7
361,slac,362,4,0.352,6.018,15.004,14.991,0.607263671930328,F2,d,e,NC,1,0.19458,2.1,1.5,1.9,0.9,0.5,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.8,1.7
362,slac,363,4,0.729,6.553,12.497,14.991,0.383558836916497,F2,d,e,NC,1,0.02887,2.1,1.9,1.6,1.3,1.5,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.3,1.7
363,slac,364,4,0.679,6.374,12.497,14.991,0.400397379292805,F2,d,e,NC,1,0.04123,1.8,1.7,1.4,1.1,1.1,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.3,1.7
364,slac,365,4,0.625,6.16,12.497,14.991,0.420528374089062,F2,d,e,NC,1,0.05983,1.8,1.5,1.5,1.0,0.9,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.3,1.7
365,slac,366,4,0.568,5.911,12.497,14.991,0.443951821305267,F2,d,e,NC,1,0.08168,1.9,1.4,1.6,1.0,0.7,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.4,1.7
366,slac,367,4,0.513,5.64,12.497,14.991,0.469444810042582,F2,d,e,NC,1,0.11106,1.8,1.4,1.5,0.9,0.6,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.4,1.7
367,slac,368,4,0.459,5.348,12.497,14.991,0.496913270231867,F2,d,e,NC,1,0.13976,1.8,1.3,1.5,0.9,0.5,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.5,1.7
368,slac,369,4,0.416,5.084,12.497,14.991,0.521747768485193,F2,d,e,NC,1,0.16406,2.0,1.4,1.8,0.9,0.5,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.5,1.7
369,slac,370,4,0.384,4.877,12.497,14.991,0.54122027279746,F2,d,e,NC,1,0.1852,10.0,1.4,10.0,0.9,0.5,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.6,1.7
370,slac,371,4,0.645,4.355,9.999,14.991,0.360061814644354,F2,d,e,NC,1,0.06203,1.4,1.5,1.0,1.0,1.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.2,1.7
371,slac,372,4,0.596,4.229,9.999,14.991,0.378576673738456,F2,d,e,NC,1,0.08025,1.3,1.4,0.8,1.0,0.8,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.2,1.7
372,slac,373,4,0.543,4.08,9.999,14.991,0.400471229333861,F2,d,e,NC,1,0.10099,1.2,1.3,0.7,0.9,0.6,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.2,1.7
373,slac,374,4,0.506,3.963,9.999,14.991,0.41766359849267,F2,d,e,NC,1,0.12097,2.3,1.3,2.1,0.9,0.6,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.3,1.7
374,slac,375,4,0.869,18.647,20.001,18.996,0.572034949213839,F2,d,e,NC,1,0.00309,2.8,3.8,1.9,2.0,2.9,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,2.2,1.7
375,slac,376,4,0.824,18.091,20.001,18.996,0.584795638238191,F2,d,e,NC,1,0.00575,2.2,2.9,1.6,1.6,2.1,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.7,1.7
376,slac,377,4,0.77,17.373,20.001,18.996,0.601274369748057,F2,d,e,NC,1,0.01133,2.1,2.4,1.7,1.3,1.5,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.5,1.7
377,slac,378,4,0.72,16.671,20.001,18.996,0.617385887185279,F2,d,e,NC,1,0.01936,2.0,2.2,1.6,1.1,1.2,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.5,1.7
378,slac,379,4,0.668,15.912,20.001,18.996,0.634805604756293,F2,d,e,NC,1,0.03021,1.9,2.2,1.6,1.0,1.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.5,1.7
379,slac,380,4,0.616,15.105,20.001,18.996,0.653326964545237,F2,d,e,NC,1,0.04536,1.8,2.1,1.5,1.0,0.8,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.6,1.7
