,exp,Q2,x,value,stat_u,sys,eff_c,ee_c,phe_c,rdc_c,mom_c,rlt_c,tot,obs,target,curent,lepton beam,units,*%norm_c
1226,clas6,1.325,0.7975,0.01497,0.0004146,0.002082,0.00058262,0.0,3.7635e-05,0.001497,0.001303,0.0002484,0.0020835,F2,p,e,nc,1,1
1227,clas6,1.325,0.8065,0.0107,0.0003166,0.001723,0.00041945,0.0,2.6817e-05,0.0010351,0.0013023,0.00017569,0.0017248,F2,p,e,nc,1,1
1228,clas6,1.325,0.8155,0.006752,0.0002048,0.0002721,0.00024713,0.0,1.6873e-05,0.00010128,0.0,0.0,0.00026762,F2,p,e,nc,1,1
1229,clas6,1.325,0.8245,0.002195,7.08e-05,8.707e-05,7.8653e-05,0.0,5.4691e-06,3.2925e-05,0.0,0.0,8.5443e-05,F2,p,e,nc,1,1
1230,clas6,1.375,0.2395,0.3394,0.0021,0.01984,0.012638,0.0020217,0.0032804,0.0065847,0.0081473,0.010281,0.019824,F2,p,e,nc,1,1
1231,clas6,1.375,0.2485,0.3327,0.002175,0.01795,0.011252,0.0011884,0.0030664,0.0063732,0.0073936,0.0093462,0.017949,F2,p,e,nc,1,1
1232,clas6,1.375,0.2575,0.3328,0.00232,0.01668,0.010233,0.00075073,0.0029414,0.0063109,0.0069079,0.0087067,0.016699,F2,p,e,nc,1,1
1233,clas6,1.375,0.2665,0.3418,0.00261,0.01623,0.009945,0.00050651,0.0029107,0.0064399,0.0066665,0.0083611,0.01627,F2,p,e,nc,1,1
1234,clas6,1.375,0.2755,0.3291,0.002561,0.01566,0.0097789,0.00040637,0.0025812,0.0062127,0.0062009,0.0080024,0.015625,F2,p,e,nc,1,1
1235,clas6,1.375,0.2845,0.3207,0.002579,0.01432,0.0086906,0.00027645,0.0024546,0.0060227,0.0057129,0.0073408,0.014312,F2,p,e,nc,1,1
1236,clas6,1.375,0.2935,0.3194,0.002669,0.01369,0.0081211,0.0001961,0.0023913,0.0061341,0.0054161,0.0069042,0.013666,F2,p,e,nc,1,1
1237,clas6,1.375,0.3025,0.314,0.002664,0.013,0.0073906,0.00013855,0.0023044,0.0063711,0.0051279,0.0064285,0.012982,F2,p,e,nc,1,1
1238,clas6,1.375,0.3115,0.3129,0.002698,0.01272,0.0070112,0.00010193,0.002255,0.0067302,0.0049523,0.006084,0.012706,F2,p,e,nc,1,1
1239,clas6,1.375,0.3205,0.3106,0.002753,0.01117,0.0065993,7.6619e-05,0.0022016,0.004659,0.0046065,0.0057504,0.011167,F2,p,e,nc,1,1
1240,clas6,1.375,0.3295,0.3194,0.002914,0.01098,0.0065876,6.0434e-05,0.002229,0.004791,0.0041362,0.0056441,0.010979,F2,p,e,nc,1,1
1241,clas6,1.375,0.3385,0.2993,0.002903,0.01324,0.0057612,4.4081e-05,0.0020583,0.010066,0.0032384,0.0050591,0.013236,F2,p,e,nc,1,1
1242,clas6,1.375,0.3475,0.2875,0.002925,0.00886,0.0052273,3.3126e-05,0.0019495,0.0043125,0.0026253,0.0046584,0.008859,F2,p,e,nc,1,1
1243,clas6,1.375,0.3565,0.28,0.002968,0.008312,0.0048177,2.5644e-05,0.0018728,0.0042,0.0023868,0.0043574,0.0083185,F2,p,e,nc,1,1
1244,clas6,1.375,0.3655,0.2746,0.003082,0.008127,0.0045207,2.0098e-05,0.0018124,0.004119,0.0028781,0.0041116,0.0081271,F2,p,e,nc,1,1
1245,clas6,1.375,0.3745,0.2747,0.003234,0.009144,0.0043779,1.6017e-05,0.0017899,0.0041205,0.0052918,0.0039645,0.0091291,F2,p,e,nc,1,1
1246,clas6,1.375,0.3835,0.2927,0.003638,0.01372,0.0046683,1.3353e-05,0.0018835,0.0044695,0.011217,0.0040779,0.013721,F2,p,e,nc,1,1
1247,clas6,1.375,0.3925,0.2996,0.005383,0.02394,0.0046204,1.0456e-05,0.0019047,0.0052837,0.012029,0.0040356,0.014642,F2,p,e,nc,1,1
1248,clas6,1.375,0.4015,0.3069,0.00274,0.01952,0.0045762,8.3452e-06,0.0019283,0.0046035,0.0062015,0.0040026,0.010033,F2,p,e,nc,1,1
1249,clas6,1.375,0.4105,0.2901,0.002512,0.01668,0.0041458,0.0,0.0018021,0.0043515,0.0032506,0.003668,0.007976,F2,p,e,nc,1,1
1250,clas6,1.375,0.4195,0.2538,0.002525,0.01624,0.0087893,0.0,0.0013492,0.003807,0.0047593,0.0052915,0.013351,F2,p,e,nc,1,1
1251,clas6,1.375,0.4285,0.2287,0.001959,0.01411,0.0079283,0.0,0.0011995,0.0035686,0.0035858,0.0046243,0.011619,F2,p,e,nc,1,1
1252,clas6,1.375,0.4375,0.2038,0.001879,0.01163,0.0067702,0.0,0.0010553,0.003057,0.0015159,0.0040014,0.0092228,F2,p,e,nc,1,1
1253,clas6,1.375,0.4465,0.1824,0.001596,0.01252,0.0077899,0.0,0.00085673,0.0043386,0.00043409,0.0042457,0.010078,F2,p,e,nc,1,1
1254,clas6,1.375,0.4555,0.1937,0.001933,0.01152,0.0061438,0.0,0.00097931,0.0045667,0.0023134,0.003597,0.0094669,F2,p,e,nc,1,1
1255,clas6,1.375,0.4645,0.1989,0.002028,0.01236,0.0062077,0.0,0.00099444,0.0038493,0.0048792,0.0035975,0.010674,F2,p,e,nc,1,1
1256,clas6,1.375,0.4735,0.21,0.002124,0.0146,0.0065522,0.0,0.0010388,0.0035167,0.008374,0.0037029,0.013433,F2,p,e,nc,1,1
1257,clas6,1.375,0.4825,0.2341,0.002373,0.01766,0.0071981,0.0,0.0011462,0.0037255,0.011745,0.0040277,0.016798,F2,p,e,nc,1,1
1258,clas6,1.375,0.4915,0.2575,0.002662,0.01605,0.0076488,0.0,0.0012484,0.0038625,0.0080054,0.0043263,0.014176,F2,p,e,nc,1,1
1259,clas6,1.375,0.5005,0.2437,0.002576,0.01365,0.0069055,0.0,0.0011704,0.0036555,0.0047451,0.0040016,0.01135,F2,p,e,nc,1,1
1260,clas6,1.375,0.5095,0.2086,0.002359,0.01471,0.0057309,0.0,0.00099269,0.0039536,0.010064,0.0033501,0.014484,F2,p,e,nc,1,1
1261,clas6,1.375,0.5185,0.1776,0.002232,0.01177,0.004713,0.0,0.00083776,0.002664,0.0078865,0.0027915,0.011425,F2,p,e,nc,1,1
1262,clas6,1.375,0.5275,0.1528,0.002055,0.008828,0.0039601,0.0,0.00071468,0.002292,0.0048112,0.0023524,0.0081591,F2,p,e,nc,1,1
1263,clas6,1.375,0.5365,0.1394,0.002002,0.007236,0.0035797,0.0,0.00064668,0.002091,0.0028358,0.0021031,0.0062379,F2,p,e,nc,1,1
1264,clas6,1.375,0.5455,0.132,0.002041,0.00628,0.0033545,0.0,0.0006075,0.00198,0.0016301,0.0019528,0.0052132,F2,p,e,nc,1,1
1265,clas6,1.375,0.5545,0.1175,0.002125,0.006114,0.0037675,0.0,0.00048923,0.0017625,0.00064384,0.0020165,0.0050639,F2,p,e,nc,1,1
1266,clas6,1.375,0.5635,0.1127,0.002145,0.005755,0.0035488,0.0,0.00046569,0.0016905,0.00027525,0.0018982,0.0046864,F2,p,e,nc,1,1
1267,clas6,1.375,0.5725,0.1161,0.002105,0.005128,0.0028586,0.0,0.00052251,0.0019172,0.0001412,0.0016251,0.0041541,F2,p,e,nc,1,1
1268,clas6,1.375,0.5815,0.1159,0.002236,0.005116,0.0028175,0.0,0.00051797,0.0019389,0.00052242,0.0015942,0.0041663,F2,p,e,nc,1,1
1269,clas6,1.375,0.5905,0.1081,0.002301,0.005377,0.0032811,0.0,0.00043724,0.0016215,0.00077853,0.001726,0.0044475,F2,p,e,nc,1,1
1270,clas6,1.375,0.5995,0.1038,0.001217,0.006304,0.0055477,0.0,0.00029343,0.001557,0.00071138,0.0024629,0.0063133,F2,p,e,nc,1,1
1271,clas6,1.375,0.6085,0.1111,0.002469,0.006161,0.0032173,0.0,0.00044353,0.002885,0.0015592,0.0017159,0.005682,F2,p,e,nc,1,1
1272,clas6,1.375,0.6175,0.101,0.001224,0.006558,0.0051978,0.0,0.00028169,0.0029905,0.0011012,0.0023176,0.0065286,F2,p,e,nc,1,1
1273,clas6,1.375,0.6265,0.1073,0.001886,0.006901,0.0031891,0.0,0.00042213,0.0043931,0.0024484,0.0016479,0.0067579,F2,p,e,nc,1,1
1274,clas6,1.375,0.6355,0.111,0.001341,0.007358,0.0056267,0.0,0.00030578,0.0034308,0.0018268,0.0024673,0.0072766,F2,p,e,nc,1,1
1275,clas6,1.375,0.6445,0.114,0.001363,0.007909,0.0058203,0.0,0.00031223,0.004231,0.0022464,0.0024953,0.0079465,F2,p,e,nc,1,1
1276,clas6,1.375,0.6535,0.1351,0.002339,0.009899,0.0039776,0.0,0.00052232,0.0061173,0.0054532,0.0019842,0.010115,F2,p,e,nc,1,1
1277,clas6,1.375,0.6625,0.1313,0.001534,0.008467,0.0065147,0.0,0.00035572,0.0029884,0.0032682,0.00279,0.0083645,F2,p,e,nc,1,1
1278,clas6,1.375,0.6715,0.1399,0.001608,0.008765,0.0070809,0.0,0.0003771,0.0020985,0.0033947,0.0029305,0.0086485,F2,p,e,nc,1,1
1279,clas6,1.375,0.6805,0.1531,0.001756,0.009317,0.0078658,0.0,0.00041066,0.0022965,0.0028503,0.0031621,0.0092433,F2,p,e,nc,1,1
1280,clas6,1.375,0.6895,0.1608,0.001844,0.009113,0.0082469,0.0,0.00042926,0.002412,0.00099569,0.003276,0.0092593,F2,p,e,nc,1,1
1281,clas6,1.375,0.6985,0.1541,0.001815,0.008744,0.0076734,0.0,0.00040947,0.0023115,0.0018102,0.0030974,0.0087899,F2,p,e,nc,1,1
1282,clas6,1.375,0.7075,0.1392,0.001723,0.009177,0.006584,0.0,0.00036823,0.0035696,0.0041915,0.0027613,0.0090232,F2,p,e,nc,1,1
1283,clas6,1.375,0.7165,0.1143,0.001504,0.009212,0.0052595,0.0,0.00030105,0.0052946,0.004982,0.0022382,0.0092528,F2,p,e,nc,1,1
1284,clas6,1.375,0.7255,0.09648,0.001374,0.008811,0.0042788,0.0,0.00025305,0.0056472,0.0048734,0.0018654,0.008803,F2,p,e,nc,1,1
1285,clas6,1.375,0.7345,0.07864,0.001831,0.008013,0.0019394,0.0,0.00029083,0.0044125,0.007841,0.0010265,0.0096303,F2,p,e,nc,1,1
1286,clas6,1.375,0.7435,0.05907,0.001574,0.006143,0.0014449,0.0,0.0002175,0.0037816,0.005827,0.00076194,0.0073944,F2,p,e,nc,1,1
1287,clas6,1.375,0.7525,0.04883,0.001432,0.005847,0.001128,0.0,0.00017904,0.0038341,0.0047094,0.00062258,0.0064851,F2,p,e,nc,1,1
1288,clas6,1.375,0.7615,0.03964,0.001306,0.004056,0.00095239,0.0,0.00014473,0.0023065,0.0037855,0.00049966,0.0047354,F2,p,e,nc,1,1
1289,clas6,1.375,0.7705,0.03378,0.001272,0.003257,0.00080998,0.0,0.00012284,0.0012854,0.0032913,0.00042103,0.0038168,F2,p,e,nc,1,1
1290,clas6,1.375,0.7795,0.02723,0.001143,0.002931,0.0006154,0.0,9.8624e-05,0.0012584,0.0028246,0.00033566,0.0033185,F2,p,e,nc,1,1
1291,clas6,1.375,0.7885,0.02372,0.001017,0.003339,0.00056105,0.0,8.5577e-05,0.0015766,0.0027624,0.00028924,0.0035627,F2,p,e,nc,1,1
1292,clas6,1.375,0.7975,0.01858,0.0008865,0.002926,0.00044235,0.0,6.6778e-05,0.0012607,0.0025921,0.00022417,0.003164,F2,p,e,nc,1,1
1293,clas6,1.375,0.8065,0.01288,0.0006556,0.002252,0.00029011,0.0,4.6119e-05,0.0007406,0.002342,0.00015377,0.0026606,F2,p,e,nc,1,1
1294,clas6,1.375,0.8155,0.009423,0.0005209,0.0003185,0.00020965,0.0,3.3617e-05,0.00014134,0.0,0.0,0.00027318,F2,p,e,nc,1,1
1295,clas6,1.375,0.8245,0.004789,0.000258,0.0001661,0.00010855,0.0,1.7024e-05,7.1835e-05,0.0,0.0,0.00014186,F2,p,e,nc,1,1
1296,clas6,1.425,0.2485,0.3312,0.002185,0.01956,0.012722,0.0018668,0.0031971,0.0063418,0.007822,0.010138,0.019554,F2,p,e,nc,1,1
1297,clas6,1.425,0.2575,0.3332,0.002307,0.01818,0.011735,0.0011411,0.0030726,0.0061196,0.0072937,0.0094915,0.018193,F2,p,e,nc,1,1
1298,clas6,1.425,0.2665,0.3261,0.002326,0.01673,0.01054,0.00071201,0.0028877,0.0061802,0.0066704,0.0086785,0.016723,F2,p,e,nc,1,1
1299,clas6,1.425,0.2755,0.3328,0.002491,0.01603,0.0098935,0.00048266,0.0028425,0.0063059,0.0063958,0.008305,0.016045,F2,p,e,nc,1,1
1300,clas6,1.425,0.2845,0.3231,0.00259,0.01479,0.0089237,0.00031936,0.002672,0.0061347,0.0058572,0.0075864,0.014761,F2,p,e,nc,1,1
1301,clas6,1.425,0.2935,0.3266,0.002734,0.01424,0.0084508,0.00022552,0.0026236,0.0062518,0.0056077,0.0072384,0.014232,F2,p,e,nc,1,1
1302,clas6,1.425,0.3025,0.3208,0.002821,0.01345,0.0078233,0.00016103,0.0025104,0.0062854,0.0052547,0.006731,0.013454,F2,p,e,nc,1,1
1303,clas6,1.425,0.3115,0.3161,0.00289,0.01294,0.0072757,0.00011645,0.0024149,0.0065537,0.0049994,0.0062961,0.012933,F2,p,e,nc,1,1
1304,clas6,1.425,0.3205,0.3131,0.002985,0.01224,0.0067345,8.5226e-05,0.0023394,0.0063393,0.0047929,0.0059351,0.012248,F2,p,e,nc,1,1
1305,clas6,1.425,0.3295,0.3085,0.003106,0.01089,0.0063023,6.3375e-05,0.0022578,0.0047855,0.0043822,0.0055789,0.010895,F2,p,e,nc,1,1
1306,clas6,1.425,0.3385,0.3202,0.003506,0.01065,0.0062804,5.0601e-05,0.0022981,0.004803,0.0039221,0.0055366,0.010699,F2,p,e,nc,1,1
1307,clas6,1.425,0.3475,0.3131,0.003929,0.01331,0.0059204,3.8881e-05,0.0022059,0.010002,0.0031751,0.0051871,0.013343,F2,p,e,nc,1,1
1308,clas6,1.425,0.3565,0.3115,0.004424,0.009473,0.0056924,3.0814e-05,0.0021561,0.0046725,0.0026573,0.0049544,0.0095366,F2,p,e,nc,1,1
1309,clas6,1.425,0.3655,0.2751,0.002981,0.008567,0.0052794,2.6271e-05,0.0018453,0.0041265,0.0022944,0.0044462,0.0085718,F2,p,e,nc,1,1
1310,clas6,1.425,0.3745,0.2713,0.003012,0.008386,0.0049355,2.0766e-05,0.0017965,0.0040695,0.0028782,0.0042236,0.0083908,F2,p,e,nc,1,1
1311,clas6,1.425,0.3835,0.2686,0.003086,0.009305,0.0046685,1.6314e-05,0.0017564,0.004029,0.0053844,0.0040341,0.009304,F2,p,e,nc,1,1
1312,clas6,1.425,0.3925,0.2798,0.003298,0.01352,0.0047465,1.3025e-05,0.0018075,0.004197,0.011073,0.0040605,0.013521,F2,p,e,nc,1,1
1313,clas6,1.425,0.4015,0.3008,0.003638,0.01444,0.0049439,1.0459e-05,0.0019203,0.0046853,0.01184,0.0042238,0.014441,F2,p,e,nc,1,1
1314,clas6,1.425,0.4105,0.3123,0.003961,0.01006,0.0049893,8.498e-06,0.001971,0.0046845,0.0056786,0.0042488,0.010065,F2,p,e,nc,1,1
1315,clas6,1.425,0.4195,0.2839,0.002903,0.01761,0.0043669,0.0,0.0017719,0.0042585,0.0036277,0.0037472,0.0082368,F2,p,e,nc,1,1
1316,clas6,1.425,0.4285,0.248,0.002306,0.01561,0.0036089,0.0,0.0015312,0.00372,0.0064505,0.0031794,0.0090155,F2,p,e,nc,1,1
1317,clas6,1.425,0.4375,0.2224,0.002155,0.01304,0.0032252,0.0,0.0013587,0.003336,0.0047889,0.0027724,0.0073643,F2,p,e,nc,1,1
1318,clas6,1.425,0.4465,0.1938,0.001845,0.01188,0.0067221,0.0,0.0010123,0.002907,0.0014217,0.0039741,0.0090489,F2,p,e,nc,1,1
1319,clas6,1.425,0.4555,0.1867,0.001763,0.0114,0.0064832,0.0,0.00096333,0.0039971,0.00033929,0.0037234,0.0087252,F2,p,e,nc,1,1
1320,clas6,1.425,0.4645,0.1882,0.001791,0.01173,0.006393,0.0,0.00095978,0.0046085,0.0022482,0.0036539,0.0096191,F2,p,e,nc,1,1
1321,clas6,1.425,0.4735,0.1928,0.001879,0.01229,0.0064413,0.0,0.00097233,0.0037771,0.0047234,0.0036476,0.010657,F2,p,e,nc,1,1
1322,clas6,1.425,0.4825,0.1995,0.001773,0.01517,0.0088971,0.0,0.00091309,0.0032489,0.0069083,0.0044826,0.014042,F2,p,e,nc,1,1
1323,clas6,1.425,0.4915,0.2277,0.002225,0.01749,0.0074979,0.0,0.0011245,0.0037202,0.01136,0.0041009,0.016609,F2,p,e,nc,1,1
1324,clas6,1.425,0.5005,0.2384,0.002153,0.01684,0.010211,0.0,0.0010674,0.003576,0.0063677,0.0051034,0.014979,F2,p,e,nc,1,1
1325,clas6,1.425,0.5095,0.225,0.002123,0.01458,0.0091994,0.0,0.00099706,0.003375,0.0036941,0.0047068,0.012605,F2,p,e,nc,1,1
1326,clas6,1.425,0.5185,0.2015,0.002249,0.01457,0.0058098,0.0,0.00096712,0.0039897,0.0097713,0.0033906,0.014221,F2,p,e,nc,1,1
1327,clas6,1.425,0.5275,0.1734,0.002106,0.01181,0.0048805,0.0,0.00082493,0.002601,0.007708,0.0028564,0.011328,F2,p,e,nc,1,1
1328,clas6,1.425,0.5365,0.1462,0.001944,0.008838,0.003981,0.0,0.00068964,0.002193,0.0046066,0.0023591,0.0079286,F2,p,e,nc,1,1
1329,clas6,1.425,0.5455,0.1383,0.001948,0.007454,0.0037416,0.0,0.00064702,0.0020745,0.0028219,0.0021875,0.0063368,F2,p,e,nc,1,1
1330,clas6,1.425,0.5545,0.1278,0.001925,0.006365,0.0035052,0.0,0.00059316,0.001917,0.0015923,0.0019824,0.0052579,F2,p,e,nc,1,1
1331,clas6,1.425,0.5635,0.1222,0.001926,0.005862,0.0032933,0.0,0.0005628,0.001833,0.00083276,0.0018601,0.004659,F2,p,e,nc,1,1
1332,clas6,1.425,0.5725,0.1155,0.001864,0.00535,0.0030929,0.0,0.000528,0.0017325,0.00034621,0.0017261,0.0042589,F2,p,e,nc,1,1
1333,clas6,1.425,0.5815,0.1163,0.001951,0.005307,0.0030511,0.0,0.00052782,0.0018418,0.00011428,0.0017074,0.0042559,F2,p,e,nc,1,1
1334,clas6,1.425,0.5905,0.1139,0.001927,0.005136,0.0029703,0.0,0.0005133,0.0017085,0.00048319,0.0016433,0.0041137,F2,p,e,nc,1,1
1335,clas6,1.425,0.5995,0.1099,0.001891,0.004994,0.0027957,0.0,0.00049191,0.0016485,0.00083013,0.0015589,0.0040021,F2,p,e,nc,1,1
1336,clas6,1.425,0.6085,0.1088,0.001956,0.004952,0.002692,0.0,0.00048377,0.001632,0.0012161,0.0015181,0.0040606,F2,p,e,nc,1,1
1337,clas6,1.425,0.6175,0.107,0.001745,0.005698,0.0035597,0.0,0.00043039,0.0019012,0.0014489,0.0017794,0.0050612,F2,p,e,nc,1,1
1338,clas6,1.425,0.6265,0.1094,0.002011,0.006784,0.002676,0.0,0.0004803,0.0045347,0.0022135,0.0014787,0.006499,F2,p,e,nc,1,1
1339,clas6,1.425,0.6355,0.1106,0.002041,0.007554,0.0026965,0.0,0.00048261,0.0053318,0.0028755,0.0014722,0.0074262,F2,p,e,nc,1,1
1340,clas6,1.425,0.6445,0.1138,0.002236,0.007399,0.0035062,0.0,0.00044987,0.0038766,0.0032905,0.0017593,0.0071594,F2,p,e,nc,1,1
1341,clas6,1.425,0.6535,0.1233,0.002413,0.008544,0.0029195,0.0,0.00053178,0.0049055,0.0049114,0.0015933,0.0084163,F2,p,e,nc,1,1
1342,clas6,1.425,0.6625,0.1251,0.002613,0.008605,0.0037913,0.0,0.00048895,0.003332,0.0051475,0.0018779,0.0084255,F2,p,e,nc,1,1
1343,clas6,1.425,0.6715,0.1328,0.002798,0.008897,0.0040023,0.0,0.00051625,0.0023746,0.0059441,0.0019653,0.0089016,F2,p,e,nc,1,1
1344,clas6,1.425,0.6805,0.1404,0.001686,0.009036,0.0074179,0.0,0.00038276,0.002106,0.0032918,0.0030851,0.0089421,F2,p,e,nc,1,1
1345,clas6,1.425,0.6895,0.1446,0.001748,0.009036,0.0076761,0.0,0.0003922,0.002169,0.0024435,0.0031329,0.0089199,F2,p,e,nc,1,1
1346,clas6,1.425,0.6985,0.1465,0.001792,0.008622,0.0075135,0.0,0.00039542,0.0021975,0.00049316,0.0031307,0.0084548,F2,p,e,nc,1,1
1347,clas6,1.425,0.7075,0.1394,0.00174,0.00812,0.0070886,0.0,0.00037447,0.002091,0.0021189,0.002939,0.0082394,F2,p,e,nc,1,1
1348,clas6,1.425,0.7165,0.1285,0.003088,0.01062,0.0035573,0.0,0.00048717,0.0059799,0.0084304,0.0017784,0.012002,F2,p,e,nc,1,1
1349,clas6,1.425,0.7255,0.1025,0.001426,0.008693,0.0047046,0.0,0.00027286,0.00513,0.0046535,0.002105,0.0086378,F2,p,e,nc,1,1
1350,clas6,1.425,0.7345,0.08212,0.002364,0.009075,0.0020237,0.0,0.00030848,0.0057102,0.0082334,0.0011085,0.010707,F2,p,e,nc,1,1
1351,clas6,1.425,0.7435,0.06712,0.002109,0.006765,0.0016144,0.0,0.00025102,0.0033816,0.0068825,0.00089505,0.0082766,F2,p,e,nc,1,1
1352,clas6,1.425,0.7525,0.05876,0.001985,0.007102,0.0011354,0.0,0.00023991,0.0039697,0.0067697,0.00065846,0.0081812,F2,p,e,nc,1,1
1353,clas6,1.425,0.7615,0.04692,0.00173,0.006014,0.00088951,0.0,0.00019073,0.0035172,0.0052916,0.00051978,0.0066673,F2,p,e,nc,1,1
1354,clas6,1.425,0.7705,0.03823,0.001508,0.004272,0.00072545,0.0,0.00015475,0.0021084,0.004302,0.00041873,0.0050177,F2,p,e,nc,1,1
1355,clas6,1.425,0.7795,0.03175,0.001283,0.003538,0.00057766,0.0,0.00012799,0.0013514,0.0036938,0.00034392,0.0041132,F2,p,e,nc,1,1
1356,clas6,1.425,0.7885,0.02257,0.0006213,0.002241,0.00095805,0.0,5.8434e-05,0.0014905,0.0012726,0.00042594,0.0022235,F2,p,e,nc,1,1
1357,clas6,1.425,0.7975,0.01841,0.0009775,0.00277,0.00034057,0.0,7.3616e-05,0.0010008,0.0026709,0.00019515,0.0030932,F2,p,e,nc,1,1
1358,clas6,1.425,0.8065,0.01569,0.0007002,0.002581,0.00038954,0.0,5.6875e-05,0.0010086,0.0023907,0.00019835,0.0028429,F2,p,e,nc,1,1
1359,clas6,1.425,0.8155,0.01067,0.0003468,0.001645,0.00043296,0.0,2.7341e-05,0.0010278,0.001183,0.0001948,0.0016377,F2,p,e,nc,1,1
1360,clas6,1.425,0.8245,0.007043,0.0003533,0.0002439,0.00016109,0.0,2.534e-05,0.00010564,0.0,0.0,0.00020562,F2,p,e,nc,1,1
1361,clas6,1.425,0.8335,0.00288,0.0001354,0.0001061,6.3144e-05,0.0,1.0325e-05,4.32e-05,0.0,0.0,8.229e-05,F2,p,e,nc,1,1
1362,clas6,1.475,0.2305,0.351,0.003794,0.02351,0.015037,0.0039196,0.0050667,0.0069986,0.0096079,0.012015,0.023511,F2,p,e,nc,1,1
1363,clas6,1.475,0.2395,0.3457,0.002557,0.02292,0.0152,0.0034126,0.0038362,0.0067484,0.009112,0.011655,0.022908,F2,p,e,nc,1,1
1364,clas6,1.475,0.2485,0.3413,0.002149,0.02246,0.015195,0.0031132,0.0034587,0.0065352,0.0086369,0.011355,0.02243,F2,p,e,nc,1,1
1365,clas6,1.475,0.2575,0.3333,0.002256,0.01998,0.013296,0.0017699,0.0032137,0.0063534,0.0077419,0.010312,0.019986,F2,p,e,nc,1,1
1366,clas6,1.475,0.2665,0.3265,0.002391,0.01805,0.011835,0.0010732,0.0030124,0.0059358,0.0070364,0.0094303,0.018047,F2,p,e,nc,1,1
1367,clas6,1.475,0.2755,0.321,0.002422,0.01685,0.010871,0.00068084,0.0028477,0.0061,0.0064662,0.0086875,0.016818,F2,p,e,nc,1,1
1368,clas6,1.475,0.2845,0.321,0.002502,0.01581,0.010034,0.0004537,0.0027496,0.0060942,0.0060743,0.0081682,0.015829,F2,p,e,nc,1,1
1369,clas6,1.475,0.2935,0.32,0.002636,0.01504,0.0093878,0.00031231,0.002656,0.0061773,0.0057101,0.00768,0.015044,F2,p,e,nc,1,1
1370,clas6,1.475,0.3025,0.3137,0.002724,0.01411,0.0086249,0.00021565,0.0025308,0.0061231,0.0053015,0.0071222,0.01409,F2,p,e,nc,1,1
1371,clas6,1.475,0.3115,0.3177,0.002856,0.01373,0.0082148,0.0001579,0.002498,0.0063661,0.0051264,0.0068426,0.013728,F2,p,e,nc,1,1
1372,clas6,1.475,0.3205,0.3096,0.002902,0.01319,0.0075419,0.00011372,0.0023777,0.0068214,0.0048276,0.0063418,0.013177,F2,p,e,nc,1,1
1373,clas6,1.475,0.3295,0.3093,0.003028,0.01221,0.0072212,8.5546e-05,0.002324,0.0057084,0.0046482,0.00604,0.012208,F2,p,e,nc,1,1
1374,clas6,1.475,0.3385,0.3052,0.003098,0.01147,0.0067355,6.4068e-05,0.002247,0.0054374,0.004205,0.0056947,0.011445,F2,p,e,nc,1,1
1375,clas6,1.475,0.3475,0.2999,0.003151,0.01029,0.0062199,4.8014e-05,0.0021661,0.0044985,0.003525,0.005358,0.010268,F2,p,e,nc,1,1
1376,clas6,1.475,0.3565,0.2864,0.00317,0.01136,0.0056381,3.6058e-05,0.0020313,0.0077569,0.002775,0.0049089,0.011355,F2,p,e,nc,1,1
1377,clas6,1.475,0.3655,0.2756,0.00325,0.008591,0.0051554,2.7629e-05,0.001921,0.004134,0.0022547,0.0045402,0.008578,F2,p,e,nc,1,1
1378,clas6,1.475,0.3745,0.2735,0.00341,0.008305,0.0049651,2.2114e-05,0.0018748,0.0041025,0.0021739,0.0043383,0.0083089,F2,p,e,nc,1,1
1379,clas6,1.475,0.3835,0.2614,0.003525,0.007699,0.0045583,1.7258e-05,0.0017632,0.003921,0.0018547,0.0039984,0.0076938,F2,p,e,nc,1,1
1380,clas6,1.475,0.3925,0.2576,0.003644,0.00909,0.0044109,1.3662e-05,0.0017107,0.003864,0.0054722,0.0038058,0.0090755,F2,p,e,nc,1,1
1381,clas6,1.475,0.4015,0.2862,0.004093,0.01431,0.0047589,1.1837e-05,0.0018722,0.004293,0.011945,0.0040898,0.014317,F2,p,e,nc,1,1
1382,clas6,1.475,0.4105,0.3121,0.004574,0.01469,0.0051106,9.7278e-06,0.002012,0.0046815,0.012015,0.0043195,0.014698,F2,p,e,nc,1,1
1383,clas6,1.475,0.4195,0.33,0.00507,0.01001,0.0051701,8.0576e-06,0.0020976,0.00495,0.0050276,0.0044293,0.010053,F2,p,e,nc,1,1
1384,clas6,1.475,0.4285,0.2997,0.004973,0.008966,0.0044365,0.0,0.0018791,0.0044955,0.0046295,0.0039057,0.0089829,F2,p,e,nc,1,1
1385,clas6,1.475,0.4375,0.2488,0.003633,0.01804,0.0039676,0.0,0.001543,0.0041562,0.0065711,0.0033255,0.0094818,F2,p,e,nc,1,1
1386,clas6,1.475,0.4465,0.2133,0.002196,0.01318,0.003285,0.0,0.0013093,0.0031995,0.0045207,0.0027735,0.0071445,F2,p,e,nc,1,1
1387,clas6,1.475,0.4555,0.1912,0.001986,0.01091,0.0028451,0.0,0.0011619,0.002868,0.0020074,0.0024214,0.0052574,F2,p,e,nc,1,1
1388,clas6,1.475,0.4645,0.1783,0.002548,0.01245,0.0071746,0.0,0.0009278,0.0046921,0.00038532,0.0037083,0.0095537,F2,p,e,nc,1,1
