,exp,Q2,x,value,stat_u,sys_u,obs,target,curent,lepton beam,units,*%norm_c
5829,clas6,2.625,0.5635,0.11672,0.0013472,0.0064436,F2,d,e,nc,1,1
5830,clas6,2.625,0.5725,0.11182,0.0013266,0.0061744,F2,d,e,nc,1,1
5831,clas6,2.625,0.5815,0.10926,0.0012794,0.0060606,F2,d,e,nc,1,1
5832,clas6,2.625,0.5905,0.10592,0.0012618,0.0058707,F2,d,e,nc,1,1
5833,clas6,2.625,0.5995,0.096154,0.0011913,0.0053571,F2,d,e,nc,1,1
5834,clas6,2.625,0.6085,0.093182,0.0011991,0.0051539,F2,d,e,nc,1,1
5835,clas6,2.625,0.6175,0.089452,0.0011117,0.0049586,F2,d,e,nc,1,1
5836,clas6,2.625,0.6265,0.086012,0.0011248,0.0047667,F2,d,e,nc,1,1
5837,clas6,2.625,0.6355,0.081013,0.0010618,0.0044688,F2,d,e,nc,1,1
5838,clas6,2.625,0.6445,0.080035,0.0011268,0.0044392,F2,d,e,nc,1,1
5839,clas6,2.625,0.6535,0.080774,0.0011587,0.0044987,F2,d,e,nc,1,1
5840,clas6,2.625,0.6625,0.073932,0.0011167,0.0040794,F2,d,e,nc,1,1
5841,clas6,2.625,0.6715,0.068657,0.0010785,0.0038265,F2,d,e,nc,1,1
5842,clas6,2.625,0.6805,0.067584,0.0011015,0.0037572,F2,d,e,nc,1,1
5843,clas6,2.625,0.6895,0.061919,0.0010157,0.003429,F2,d,e,nc,1,1
5844,clas6,2.625,0.6985,0.056572,0.0010363,0.0031366,F2,d,e,nc,1,1
5845,clas6,2.625,0.7075,0.055052,0.00096442,0.0030524,F2,d,e,nc,1,1
5846,clas6,2.625,0.7165,0.051843,0.00094745,0.0028742,F2,d,e,nc,1,1
5847,clas6,2.625,0.7255,0.049845,0.0009755,0.0027631,F2,d,e,nc,1,1
5848,clas6,2.625,0.7345,0.048201,0.00092423,0.0026713,F2,d,e,nc,1,1
5849,clas6,2.625,0.7435,0.043614,0.00094325,0.0024146,F2,d,e,nc,1,1
5850,clas6,2.625,0.7525,0.044466,0.00087401,0.0024614,F2,d,e,nc,1,1
5851,clas6,2.625,0.7615,0.042801,0.00089447,0.0023682,F2,d,e,nc,1,1
5852,clas6,2.625,0.7705,0.041109,0.00095552,0.0022817,F2,d,e,nc,1,1
5853,clas6,2.625,0.7795,0.042399,0.00090245,0.0023545,F2,d,e,nc,1,1
5854,clas6,2.625,0.7885,0.041059,0.00093103,0.0022808,F2,d,e,nc,1,1
5855,clas6,2.625,0.7975,0.040038,0.00096161,0.0022318,F2,d,e,nc,1,1
5856,clas6,2.625,0.8065,0.040126,0.00097239,0.0022436,F2,d,e,nc,1,1
5857,clas6,2.625,0.8155,0.038027,0.0008862,0.0021321,F2,d,e,nc,1,1
5858,clas6,2.625,0.8245,0.035509,0.0008921,0.0019751,F2,d,e,nc,1,1
5859,clas6,2.625,0.8335,0.032367,0.00085622,0.0018048,F2,d,e,nc,1,1
5860,clas6,2.625,0.8425,0.029112,0.0008427,0.0016153,F2,d,e,nc,1,1
5861,clas6,2.625,0.8515,0.024436,0.000816,0.0013544,F2,d,e,nc,1,1
5862,clas6,2.625,0.8605,0.02296,0.0006819,0.001264,F2,d,e,nc,1,1
5863,clas6,2.625,0.8695,0.021342,0.00068528,0.0011726,F2,d,e,nc,1,1
5864,clas6,2.625,0.8785,0.018933,0.00059758,0.0010346,F2,d,e,nc,1,1
5865,clas6,2.625,0.8875,0.019316,0.00055278,0.001054,F2,d,e,nc,1,1
5866,clas6,2.625,0.8965,0.016385,0.00060772,0.00088607,F2,d,e,nc,1,1
5867,clas6,2.625,0.9055,0.014775,0.00050414,0.00079637,F2,d,e,nc,1,1
5868,clas6,2.625,0.9145,0.016373,0.00051603,0.00088639,F2,d,e,nc,1,1
5869,clas6,2.625,0.9235,0.017909,0.0005766,0.00096804,F2,d,e,nc,1,1
5870,clas6,2.625,0.9325,0.019116,0.00065453,0.0010352,F2,d,e,nc,1,1
5871,clas6,2.625,0.9415,0.023121,0.00071517,0.0012619,F2,d,e,nc,1,1
5872,clas6,2.625,0.9505,0.025326,0.00078522,0.0013907,F2,d,e,nc,1,1
5873,clas6,2.625,0.9595,0.031351,0.00094444,0.0017426,F2,d,e,nc,1,1
5874,clas6,2.625,0.9685,0.032753,0.0009268,0.0018257,F2,d,e,nc,1,1
5875,clas6,2.625,0.9775,0.03677,0.0011195,0.0020689,F2,d,e,nc,1,1
5876,clas6,2.625,0.9865,0.036391,0.0011656,0.002059,F2,d,e,nc,1,1
5877,clas6,2.625,0.9955,0.038631,0.0011668,0.0021902,F2,d,e,nc,1,1
5878,clas6,2.625,1.0045,0.038605,0.0011121,0.0022016,F2,d,e,nc,1,1
5879,clas6,2.625,1.0135,0.034529,0.0012175,0.0019625,F2,d,e,nc,1,1
5880,clas6,2.625,1.0225,0.034854,0.0012135,0.001995,F2,d,e,nc,1,1
5881,clas6,2.625,1.0315,0.030811,0.0011184,0.0017517,F2,d,e,nc,1,1
5882,clas6,2.625,1.0405,0.025584,0.0010382,0.0014474,F2,d,e,nc,1,1
5883,clas6,2.625,1.0495,0.024968,0.00088834,0.0014167,F2,d,e,nc,1,1
5884,clas6,2.625,1.0585,0.02038,0.00082496,0.0011369,F2,d,e,nc,1,1
5885,clas6,2.625,1.0675,0.016114,0.00077542,0.00089172,F2,d,e,nc,1,1
5886,clas6,2.625,1.0765,0.014127,0.00074021,0.00078374,F2,d,e,nc,1,1
5887,clas6,2.625,1.0855,0.012294,0.00068071,0.00067693,F2,d,e,nc,1,1
5888,clas6,2.625,1.0945,0.010483,0.00059575,0.00057738,F2,d,e,nc,1,1
5889,clas6,2.625,1.1035,0.0092974,0.00054926,0.00050859,F2,d,e,nc,1,1
5890,clas6,2.625,1.1125,0.008024,0.00052356,0.00044144,F2,d,e,nc,1,1
5891,clas6,2.625,1.1215,0.0074668,0.00043771,0.0004066,F2,d,e,nc,1,1
5892,clas6,2.625,1.1305,0.0052756,0.00043108,0.00028718,F2,d,e,nc,1,1
5893,clas6,2.625,1.1395,0.0049658,0.00042284,0.00027016,F2,d,e,nc,1,1
5894,clas6,2.625,1.1485,0.0043273,0.00033485,0.00023573,F2,d,e,nc,1,1
5895,clas6,2.625,1.1575,0.0042799,0.00040946,0.00023294,F2,d,e,nc,1,1
5896,clas6,2.625,1.1665,0.0037376,0.00045173,0.00020249,F2,d,e,nc,1,1
5897,clas6,2.625,1.1755,0.0025467,0.00032636,0.00013714,F2,d,e,nc,1,1
5898,clas6,2.625,1.1845,0.0030028,0.00028124,0.00016306,F2,d,e,nc,1,1
5899,clas6,2.625,1.1935,0.002371,0.00024326,0.00012741,F2,d,e,nc,1,1
5900,clas6,2.625,1.2025,0.0015747,0.00030501,8.4558e-05,F2,d,e,nc,1,1
5901,clas6,2.625,1.2115,0.0017508,0.00033496,9.5511e-05,F2,d,e,nc,1,1
5902,clas6,2.625,1.2205,0.0019834,0.00022603,0.00010703,F2,d,e,nc,1,1
5903,clas6,2.625,1.2295,0.0016952,0.00021357,9.3023e-05,F2,d,e,nc,1,1
5904,clas6,2.625,1.2385,0.001384,0.00019193,7.4175e-05,F2,d,e,nc,1,1
5905,clas6,2.625,1.2475,0.0012575,0.00017609,6.7275e-05,F2,d,e,nc,1,1
5906,clas6,2.625,1.2565,0.0013599,0.00018858,7.3712e-05,F2,d,e,nc,1,1
5907,clas6,2.625,1.2655,0.001245,0.00018356,6.7159e-05,F2,d,e,nc,1,1
5908,clas6,2.625,1.2745,0.00090253,0.00027639,4.8727e-05,F2,d,e,nc,1,1
5909,clas6,2.625,1.2835,0.00098053,0.00015503,5.2878e-05,F2,d,e,nc,1,1
5910,clas6,2.625,1.2925,0.00091539,0.00016182,4.968e-05,F2,d,e,nc,1,1
5911,clas6,2.625,1.3015,0.00106,0.00017195,5.7134e-05,F2,d,e,nc,1,1
5912,clas6,2.625,1.3105,0.0005479,0.00011681,2.9238e-05,F2,d,e,nc,1,1
5913,clas6,2.625,1.3195,0.00051366,0.00011784,2.7846e-05,F2,d,e,nc,1,1
5914,clas6,2.625,1.3285,0.00094984,0.0001706,5.2385e-05,F2,d,e,nc,1,1
5915,clas6,2.625,1.3375,0.00047931,0.00011625,2.6122e-05,F2,d,e,nc,1,1
5916,clas6,2.625,1.3465,0.00055896,0.00012823,3.0066e-05,F2,d,e,nc,1,1
5917,clas6,2.625,1.3555,0.00049084,0.00029102,2.6163e-05,F2,d,e,nc,1,1
5918,clas6,2.625,1.3645,0.00058961,0.00013184,3.1283e-05,F2,d,e,nc,1,1
5919,clas6,2.625,1.3735,0.0003513,9.7433e-05,1.873e-05,F2,d,e,nc,1,1
5920,clas6,2.625,1.3825,0.00042935,0.00011086,2.3137e-05,F2,d,e,nc,1,1
5921,clas6,2.625,1.3915,0.00043461,0.00010865,2.2977e-05,F2,d,e,nc,1,1
5922,clas6,2.625,1.4005,0.00032097,0.0001015,1.7454e-05,F2,d,e,nc,1,1
5923,clas6,2.625,1.4095,0.00043843,0.0001216,2.4299e-05,F2,d,e,nc,1,1
5924,clas6,2.625,1.4185,0.00036713,0.00010182,1.9739e-05,F2,d,e,nc,1,1
5925,clas6,2.625,1.4275,0.00024797,0.00010123,1.4037e-05,F2,d,e,nc,1,1
5926,clas6,2.625,1.4365,0.0002499,7.9025e-05,1.3236e-05,F2,d,e,nc,1,1
5927,clas6,2.625,1.4455,0.00012233,6.1163e-05,6.5602e-06,F2,d,e,nc,1,1
5928,clas6,2.625,1.4635,0.00012715,5.6862e-05,6.9216e-06,F2,d,e,nc,1,1
5929,clas6,2.625,1.4725,0.00022534,9.1996e-05,1.2118e-05,F2,d,e,nc,1,1
5930,clas6,2.625,1.4815,0.00013023,6.5117e-05,7.1031e-06,F2,d,e,nc,1,1
5931,clas6,2.625,1.4995,0.0001611,6.5769e-05,8.5696e-06,F2,d,e,nc,1,1
5932,clas6,2.625,1.5085,0.0003469,0.00013111,1.9798e-05,F2,d,e,nc,1,1
5933,clas6,2.625,1.5175,0.00010709,4.7893e-05,5.7002e-06,F2,d,e,nc,1,1
5934,clas6,2.625,1.5265,9.0396e-05,5.219e-05,4.8126e-06,F2,d,e,nc,1,1
5935,clas6,2.625,1.5535,0.00020936,8.547e-05,1.1472e-05,F2,d,e,nc,1,1
5936,clas6,2.625,1.5715,7.2988e-05,4.2139e-05,3.8536e-06,F2,d,e,nc,1,1
5937,clas6,2.625,1.5805,0.00019522,7.3788e-05,1.0445e-05,F2,d,e,nc,1,1
5938,clas6,2.675,0.3025,0.25671,0.0011189,0.014415,F2,d,e,nc,1,1
5939,clas6,2.675,0.3115,0.24492,0.0011196,0.01372,F2,d,e,nc,1,1
5940,clas6,2.675,0.3205,0.23014,0.0010904,0.012891,F2,d,e,nc,1,1
5941,clas6,2.675,0.3295,0.22359,0.0011748,0.012534,F2,d,e,nc,1,1
5942,clas6,2.675,0.3385,0.22312,0.0011704,0.012487,F2,d,e,nc,1,1
5943,clas6,2.675,0.3475,0.21947,0.0011728,0.012279,F2,d,e,nc,1,1
5944,clas6,2.675,0.3565,0.20854,0.0011717,0.011623,F2,d,e,nc,1,1
5945,clas6,2.675,0.3655,0.20964,0.0012405,0.011698,F2,d,e,nc,1,1
5946,clas6,2.675,0.3745,0.2016,0.0012827,0.011252,F2,d,e,nc,1,1
5947,clas6,2.675,0.3835,0.20908,0.0013379,0.011771,F2,d,e,nc,1,1
5948,clas6,2.675,0.3925,0.20317,0.0013516,0.011416,F2,d,e,nc,1,1
5949,clas6,2.675,0.4015,0.19029,0.0013417,0.010622,F2,d,e,nc,1,1
5950,clas6,2.675,0.4105,0.17783,0.0014161,0.0099021,F2,d,e,nc,1,1
5951,clas6,2.675,0.4195,0.17673,0.001419,0.0098346,F2,d,e,nc,1,1
5952,clas6,2.675,0.4285,0.17358,0.0014434,0.009669,F2,d,e,nc,1,1
5953,clas6,2.675,0.4375,0.18006,0.0015293,0.010091,F2,d,e,nc,1,1
5954,clas6,2.675,0.4465,0.16614,0.0015119,0.0092721,F2,d,e,nc,1,1
5955,clas6,2.675,0.4555,0.16597,0.0014966,0.0092447,F2,d,e,nc,1,1
5956,clas6,2.675,0.4645,0.15415,0.0014689,0.0085546,F2,d,e,nc,1,1
5957,clas6,2.675,0.4735,0.15306,0.0015241,0.0085118,F2,d,e,nc,1,1
5958,clas6,2.675,0.4825,0.15021,0.0015156,0.0083688,F2,d,e,nc,1,1
5959,clas6,2.675,0.4915,0.14688,0.0015128,0.0081869,F2,d,e,nc,1,1
5960,clas6,2.675,0.5005,0.14124,0.0015369,0.0078719,F2,d,e,nc,1,1
5961,clas6,2.675,0.5095,0.13482,0.0014842,0.0075355,F2,d,e,nc,1,1
5962,clas6,2.675,0.5185,0.12556,0.0012512,0.0070026,F2,d,e,nc,1,1
5963,clas6,2.675,0.5275,0.12335,0.0012024,0.0068701,F2,d,e,nc,1,1
5964,clas6,2.675,0.5365,0.12273,0.0012313,0.0068546,F2,d,e,nc,1,1
5965,clas6,2.675,0.5455,0.11955,0.001259,0.0066647,F2,d,e,nc,1,1
5966,clas6,2.675,0.5545,0.12245,0.0013338,0.0068609,F2,d,e,nc,1,1
5967,clas6,2.675,0.5635,0.11623,0.0013535,0.0064815,F2,d,e,nc,1,1
5968,clas6,2.675,0.5725,0.11289,0.0013656,0.0063388,F2,d,e,nc,1,1
5969,clas6,2.675,0.5815,0.10666,0.0012883,0.0059317,F2,d,e,nc,1,1
5970,clas6,2.675,0.5905,0.098478,0.0012613,0.005474,F2,d,e,nc,1,1
5971,clas6,2.675,0.5995,0.093857,0.0012495,0.0052355,F2,d,e,nc,1,1
5972,clas6,2.675,0.6085,0.096363,0.001274,0.0053956,F2,d,e,nc,1,1
5973,clas6,2.675,0.6175,0.089794,0.0012885,0.0050218,F2,d,e,nc,1,1
5974,clas6,2.675,0.6265,0.084879,0.0012429,0.0047577,F2,d,e,nc,1,1
5975,clas6,2.675,0.6355,0.081087,0.0011464,0.0045524,F2,d,e,nc,1,1
5976,clas6,2.675,0.6445,0.07982,0.0011174,0.0044621,F2,d,e,nc,1,1
5977,clas6,2.675,0.6535,0.077317,0.0011072,0.0043376,F2,d,e,nc,1,1
5978,clas6,2.675,0.6625,0.075297,0.0011256,0.0042272,F2,d,e,nc,1,1
5979,clas6,2.675,0.6715,0.072444,0.0011309,0.0040669,F2,d,e,nc,1,1
5980,clas6,2.675,0.6805,0.065156,0.0010419,0.0036527,F2,d,e,nc,1,1
5981,clas6,2.675,0.6895,0.060452,0.0010381,0.0033875,F2,d,e,nc,1,1
5982,clas6,2.675,0.6985,0.057622,0.001013,0.0032314,F2,d,e,nc,1,1
5983,clas6,2.675,0.7075,0.055631,0.00098378,0.003116,F2,d,e,nc,1,1
5984,clas6,2.675,0.7165,0.05165,0.000968,0.0028938,F2,d,e,nc,1,1
5985,clas6,2.675,0.7255,0.048478,0.00093867,0.00271,F2,d,e,nc,1,1
5986,clas6,2.675,0.7345,0.044269,0.00090147,0.0024747,F2,d,e,nc,1,1
5987,clas6,2.675,0.7435,0.043834,0.00088195,0.0024484,F2,d,e,nc,1,1
5988,clas6,2.675,0.7525,0.043828,0.00098793,0.0024552,F2,d,e,nc,1,1
5989,clas6,2.675,0.7615,0.041707,0.00086737,0.0023269,F2,d,e,nc,1,1
5990,clas6,2.675,0.7705,0.040306,0.00088445,0.0022564,F2,d,e,nc,1,1
5991,clas6,2.675,0.7795,0.040072,0.00095173,0.0022477,F2,d,e,nc,1,1
5992,clas6,2.675,0.7885,0.037899,0.0009866,0.0021284,F2,d,e,nc,1,1
5993,clas6,2.675,0.7975,0.037925,0.00088586,0.0021274,F2,d,e,nc,1,1
5994,clas6,2.675,0.8065,0.037236,0.00097273,0.0020978,F2,d,e,nc,1,1
5995,clas6,2.675,0.8155,0.036888,0.0009048,0.0020845,F2,d,e,nc,1,1
5996,clas6,2.675,0.8245,0.034626,0.00089148,0.0019604,F2,d,e,nc,1,1
5997,clas6,2.675,0.8335,0.030275,0.00090699,0.001708,F2,d,e,nc,1,1
5998,clas6,2.675,0.8425,0.028955,0.00088081,0.0016258,F2,d,e,nc,1,1
5999,clas6,2.675,0.8515,0.025754,0.00070041,0.0014426,F2,d,e,nc,1,1
6000,clas6,2.675,0.8605,0.023536,0.00080261,0.0013136,F2,d,e,nc,1,1
6001,clas6,2.675,0.8695,0.022208,0.00071063,0.0012336,F2,d,e,nc,1,1
6002,clas6,2.675,0.8785,0.018803,0.00064226,0.0010428,F2,d,e,nc,1,1
6003,clas6,2.675,0.8875,0.018327,0.00061657,0.0010117,F2,d,e,nc,1,1
6004,clas6,2.675,0.8965,0.015972,0.00052565,0.00087404,F2,d,e,nc,1,1
6005,clas6,2.675,0.9055,0.01468,0.00053834,0.00080246,F2,d,e,nc,1,1
6006,clas6,2.675,0.9145,0.016216,0.00053094,0.00088467,F2,d,e,nc,1,1
6007,clas6,2.675,0.9235,0.01716,0.00054322,0.00093479,F2,d,e,nc,1,1
6008,clas6,2.675,0.9325,0.019586,0.00063026,0.0010726,F2,d,e,nc,1,1
6009,clas6,2.675,0.9415,0.023316,0.00065221,0.001286,F2,d,e,nc,1,1
6010,clas6,2.675,0.9505,0.026019,0.00079098,0.0014411,F2,d,e,nc,1,1
6011,clas6,2.675,0.9595,0.02741,0.00091206,0.001534,F2,d,e,nc,1,1
6012,clas6,2.675,0.9685,0.031142,0.00090272,0.0017507,F2,d,e,nc,1,1
6013,clas6,2.675,0.9775,0.033765,0.00099513,0.0019203,F2,d,e,nc,1,1
6014,clas6,2.675,0.9865,0.036147,0.0010977,0.0020584,F2,d,e,nc,1,1
6015,clas6,2.675,0.9955,0.036775,0.0010987,0.0021037,F2,d,e,nc,1,1
6016,clas6,2.675,1.0045,0.037677,0.0012655,0.0021724,F2,d,e,nc,1,1
6017,clas6,2.675,1.0135,0.034524,0.0011478,0.001984,F2,d,e,nc,1,1
6018,clas6,2.675,1.0225,0.031404,0.0011479,0.0018115,F2,d,e,nc,1,1
6019,clas6,2.675,1.0315,0.028351,0.0010344,0.0016156,F2,d,e,nc,1,1
6020,clas6,2.675,1.0405,0.023375,0.0011463,0.001342,F2,d,e,nc,1,1
6021,clas6,2.675,1.0495,0.020003,0.00095046,0.0011396,F2,d,e,nc,1,1
6022,clas6,2.675,1.0585,0.017421,0.00077162,0.00098202,F2,d,e,nc,1,1
6023,clas6,2.675,1.0675,0.015704,0.00073561,0.00088641,F2,d,e,nc,1,1
6024,clas6,2.675,1.0765,0.014259,0.00064416,0.00080239,F2,d,e,nc,1,1
6025,clas6,2.675,1.0855,0.010567,0.0006024,0.00059099,F2,d,e,nc,1,1
6026,clas6,2.675,1.0945,0.0079433,0.00064298,0.00044251,F2,d,e,nc,1,1
6027,clas6,2.675,1.1035,0.0089483,0.00049713,0.00050004,F2,d,e,nc,1,1
6028,clas6,2.675,1.1125,0.0065942,0.00050026,0.00036778,F2,d,e,nc,1,1
6029,clas6,2.675,1.1215,0.006479,0.00040733,0.00035888,F2,d,e,nc,1,1
6030,clas6,2.675,1.1305,0.0060601,0.00040311,0.00033558,F2,d,e,nc,1,1
6031,clas6,2.675,1.1395,0.0047483,0.00036205,0.00026413,F2,d,e,nc,1,1
6032,clas6,2.675,1.1485,0.0044345,0.00034315,0.00024451,F2,d,e,nc,1,1
6033,clas6,2.675,1.1575,0.0035567,0.00039384,0.00019688,F2,d,e,nc,1,1
6034,clas6,2.675,1.1665,0.0033894,0.0002928,0.00018581,F2,d,e,nc,1,1
6035,clas6,2.675,1.1755,0.0027316,0.00034112,0.00014928,F2,d,e,nc,1,1
6036,clas6,2.675,1.1845,0.0029007,0.00028174,0.00015981,F2,d,e,nc,1,1
6037,clas6,2.675,1.1935,0.0021877,0.00023591,0.00012006,F2,d,e,nc,1,1
6038,clas6,2.675,1.2025,0.0021479,0.00024166,0.00011793,F2,d,e,nc,1,1
6039,clas6,2.675,1.2115,0.0021601,0.0002343,0.00011798,F2,d,e,nc,1,1
6040,clas6,2.675,1.2205,0.0019825,0.00023046,0.00010866,F2,d,e,nc,1,1
6041,clas6,2.675,1.2295,0.0014389,0.00019229,7.8285e-05,F2,d,e,nc,1,1
6042,clas6,2.675,1.2385,0.0013704,0.0001938,7.4979e-05,F2,d,e,nc,1,1
6043,clas6,2.675,1.2475,0.0013741,0.00018699,7.4342e-05,F2,d,e,nc,1,1
6044,clas6,2.675,1.2565,0.0015302,0.00020633,8.4198e-05,F2,d,e,nc,1,1
6045,clas6,2.675,1.2655,0.00092569,0.00030531,5.0868e-05,F2,d,e,nc,1,1
6046,clas6,2.675,1.2745,0.00095628,0.00015313,5.1972e-05,F2,d,e,nc,1,1
6047,clas6,2.675,1.2835,0.00095573,0.00028597,5.2327e-05,F2,d,e,nc,1,1
6048,clas6,2.675,1.2925,0.0010384,0.00016418,5.6466e-05,F2,d,e,nc,1,1
6049,clas6,2.675,1.3015,0.0008115,0.00015336,4.4402e-05,F2,d,e,nc,1,1
6050,clas6,2.675,1.3105,0.00076246,0.00015564,4.1853e-05,F2,d,e,nc,1,1
6051,clas6,2.675,1.3195,0.00065369,0.00012139,3.5574e-05,F2,d,e,nc,1,1
6052,clas6,2.675,1.3285,0.00095619,0.00016163,5.1935e-05,F2,d,e,nc,1,1
6053,clas6,2.675,1.3375,0.00058377,0.00013053,3.1487e-05,F2,d,e,nc,1,1
6054,clas6,2.675,1.3465,0.00048803,0.00011503,2.6582e-05,F2,d,e,nc,1,1
6055,clas6,2.675,1.3555,0.00043572,0.00010893,2.3729e-05,F2,d,e,nc,1,1
6056,clas6,2.675,1.3645,0.00038085,9.8335e-05,2.0721e-05,F2,d,e,nc,1,1
6057,clas6,2.675,1.3735,0.00047846,0.00011962,2.6312e-05,F2,d,e,nc,1,1
6058,clas6,2.675,1.3825,0.00046769,0.00012499,2.5852e-05,F2,d,e,nc,1,1
6059,clas6,2.675,1.3915,0.00016062,0.00029698,8.9852e-06,F2,d,e,nc,1,1
6060,clas6,2.675,1.4005,0.00060086,0.00016059,3.3189e-05,F2,d,e,nc,1,1
6061,clas6,2.675,1.4095,0.00030108,9.5209e-05,1.6904e-05,F2,d,e,nc,1,1
6062,clas6,2.675,1.4185,0.00048382,0.00013419,2.7477e-05,F2,d,e,nc,1,1
6063,clas6,2.675,1.4275,0.00032841,9.9018e-05,1.7802e-05,F2,d,e,nc,1,1
6064,clas6,2.675,1.4455,0.00015185,6.7911e-05,8.2402e-06,F2,d,e,nc,1,1
6065,clas6,2.675,1.4545,0.00028609,0.00010115,1.5728e-05,F2,d,e,nc,1,1
6066,clas6,2.675,1.4635,0.00015963,7.1388e-05,8.7768e-06,F2,d,e,nc,1,1
6067,clas6,2.675,1.4725,0.0001367,6.1135e-05,7.3168e-06,F2,d,e,nc,1,1
6068,clas6,2.675,1.4815,0.00019968,8.9297e-05,1.1006e-05,F2,d,e,nc,1,1
6069,clas6,2.675,1.4905,0.00027294,9.6499e-05,1.5302e-05,F2,d,e,nc,1,1
6070,clas6,2.675,1.4995,0.00014725,7.3624e-05,7.9796e-06,F2,d,e,nc,1,1
6071,clas6,2.675,1.5085,0.00028664,9.0644e-05,1.5497e-05,F2,d,e,nc,1,1
6072,clas6,2.675,1.5175,0.00011186,5.5929e-05,6.093e-06,F2,d,e,nc,1,1
6073,clas6,2.675,1.5265,0.0001591,6.4954e-05,8.4473e-06,F2,d,e,nc,1,1
6074,clas6,2.675,1.5355,0.00023741,9.6924e-05,1.3363e-05,F2,d,e,nc,1,1
6075,clas6,2.675,1.5535,0.00022895,8.6535e-05,1.2677e-05,F2,d,e,nc,1,1
6076,clas6,2.725,0.3025,0.27258,0.0012204,0.015521,F2,d,e,nc,1,1
6077,clas6,2.725,0.3115,0.25432,0.0011239,0.014467,F2,d,e,nc,1,1
6078,clas6,2.725,0.3205,0.23876,0.0011614,0.013525,F2,d,e,nc,1,1
6079,clas6,2.725,0.3295,0.226,0.0011107,0.012799,F2,d,e,nc,1,1
6080,clas6,2.725,0.3385,0.21934,0.0012261,0.012445,F2,d,e,nc,1,1
6081,clas6,2.725,0.3475,0.21488,0.0011927,0.012133,F2,d,e,nc,1,1
6082,clas6,2.725,0.3565,0.21187,0.0011806,0.011959,F2,d,e,nc,1,1
6083,clas6,2.725,0.3655,0.20367,0.0011771,0.011474,F2,d,e,nc,1,1
6084,clas6,2.725,0.3745,0.20408,0.001238,0.011513,F2,d,e,nc,1,1
6085,clas6,2.725,0.3835,0.19998,0.0013061,0.01129,F2,d,e,nc,1,1
6086,clas6,2.725,0.3925,0.20056,0.0013032,0.011343,F2,d,e,nc,1,1
6087,clas6,2.725,0.4015,0.20383,0.0013547,0.011587,F2,d,e,nc,1,1
6088,clas6,2.725,0.4105,0.19534,0.0014267,0.011086,F2,d,e,nc,1,1
6089,clas6,2.725,0.4195,0.1792,0.0014204,0.010118,F2,d,e,nc,1,1
6090,clas6,2.725,0.4285,0.16883,0.0014578,0.0095023,F2,d,e,nc,1,1
6091,clas6,2.725,0.4375,0.17048,0.0014494,0.0096016,F2,d,e,nc,1,1
6092,clas6,2.725,0.4465,0.16793,0.0015017,0.0094748,F2,d,e,nc,1,1
6093,clas6,2.725,0.4555,0.16471,0.0014944,0.0093362,F2,d,e,nc,1,1
6094,clas6,2.725,0.4645,0.15805,0.0015999,0.0089429,F2,d,e,nc,1,1
6095,clas6,2.725,0.4735,0.15654,0.0015559,0.0088375,F2,d,e,nc,1,1
6096,clas6,2.725,0.4825,0.14951,0.0015661,0.0084257,F2,d,e,nc,1,1
6097,clas6,2.725,0.4915,0.15017,0.0015164,0.0084659,F2,d,e,nc,1,1
6098,clas6,2.725,0.5005,0.13872,0.0014686,0.0078163,F2,d,e,nc,1,1
6099,clas6,2.725,0.5095,0.13682,0.00148,0.0077323,F2,d,e,nc,1,1
6100,clas6,2.725,0.5185,0.13421,0.0015046,0.0075699,F2,d,e,nc,1,1
6101,clas6,2.725,0.5275,0.12586,0.0013439,0.0070805,F2,d,e,nc,1,1
6102,clas6,2.725,0.5365,0.12228,0.0013082,0.0069129,F2,d,e,nc,1,1
6103,clas6,2.725,0.5455,0.11845,0.0012343,0.0066724,F2,d,e,nc,1,1
6104,clas6,2.725,0.5545,0.11198,0.0011632,0.006308,F2,d,e,nc,1,1
6105,clas6,2.725,0.5635,0.11264,0.0012221,0.0063625,F2,d,e,nc,1,1
6106,clas6,2.725,0.5725,0.1103,0.0012974,0.0062015,F2,d,e,nc,1,1
6107,clas6,2.725,0.5815,0.10402,0.001275,0.0058566,F2,d,e,nc,1,1
6108,clas6,2.725,0.5905,0.10356,0.0012789,0.0058356,F2,d,e,nc,1,1
6109,clas6,2.725,0.5995,0.096708,0.0012291,0.0054947,F2,d,e,nc,1,1
6110,clas6,2.725,0.6085,0.094353,0.0012048,0.0053091,F2,d,e,nc,1,1
6111,clas6,2.725,0.6175,0.088131,0.0012846,0.0049627,F2,d,e,nc,1,1
6112,clas6,2.725,0.6265,0.081004,0.0012223,0.004559,F2,d,e,nc,1,1
6113,clas6,2.725,0.6355,0.078544,0.0011413,0.0043956,F2,d,e,nc,1,1
6114,clas6,2.725,0.6445,0.085376,0.0012863,0.0048647,F2,d,e,nc,1,1
6115,clas6,2.725,0.6535,0.079433,0.0012333,0.0044887,F2,d,e,nc,1,1
6116,clas6,2.725,0.6625,0.077428,0.0011714,0.0043798,F2,d,e,nc,1,1
6117,clas6,2.725,0.6715,0.071806,0.0011665,0.0040712,F2,d,e,nc,1,1
6118,clas6,2.725,0.6805,0.066192,0.001139,0.0037583,F2,d,e,nc,1,1
6119,clas6,2.725,0.6895,0.061309,0.0010418,0.0034772,F2,d,e,nc,1,1
