,E,theta,E',x,Q2,epsilon,W2,Gamma_v,sigma(ub/nucleon),%stat_u,%syst_u,%rad1_c,%rad2_c,y,value,obs,target,curent,lepton beam,units
1043,5.648,18.566,3.609,0.55459,2.1218,0.863,2.584,0.0007406,0.01486,0.713324360699865,1.1978465679677,0.312247644683715,0.2907133243607,0.361012747875354,6.5011706610215,sig_r,d,e,NC,1
1044,5.648,18.566,3.647,0.57098,2.144,0.867,2.491,0.0007194,0.01382,0.73082489146165,1.18668596237337,0.363241678726483,0.275687409551375,0.354284702549575,6.43610379128417,sig_r,d,e,NC,1
1045,5.648,18.566,3.685,0.588,2.1662,0.871,2.398,0.0006965,0.01339,0.745332337565347,1.17998506348021,0.384615384615385,0.366691560866318,0.347556657223796,6.36843203615602,sig_r,d,e,NC,1
1046,5.648,18.566,3.723,0.60569,2.1884,0.874,2.305,0.0006718,0.01304,0.753834355828221,1.1579754601227,0.420245398773006,0.378067484662577,0.340828611898017,6.29098250859215,sig_r,d,e,NC,1
1047,5.648,18.566,3.76,0.62409,2.2106,0.878,2.212,0.0006451,0.01211,0.770437654830718,1.14781172584641,0.454995871180842,0.409578860445912,0.334277620396601,6.22408189996151,sig_r,d,e,NC,1
1048,5.648,18.566,3.798,0.64324,2.2329,0.881,2.119,0.0006165,0.01064,0.807330827067669,1.14661654135338,0.477443609022556,0.466165413533835,0.327549575070821,6.14243620310738,sig_r,d,e,NC,1
1049,5.648,18.566,3.836,0.66319,2.2551,0.884,2.026,0.0005857,0.009592,0.838198498748957,1.15721434528774,0.533778148457048,0.405546288573811,0.320821529745042,6.05796187639507,sig_r,d,e,NC,1
1050,5.648,18.566,3.874,0.68399,2.2773,0.887,1.932,0.0005528,0.00872,0.88302752293578,1.15825688073395,0.538990825688073,0.444954128440367,0.314093484419263,5.97126170294694,sig_r,d,e,NC,1
1051,5.648,18.566,3.912,0.7057,2.2995,0.89,1.839,0.0005176,0.007972,0.93452082288008,1.15654791771199,0.648519819367787,0.492975413948821,0.307365439093484,5.88236644673084,sig_r,d,e,NC,1
1052,5.648,18.566,3.949,0.72837,2.3217,0.893,1.746,0.0004801,0.00758,0.95646437994723,1.15303430079156,0.70712401055409,0.449868073878628,0.300814447592068,5.79696913104431,sig_r,d,e,NC,1
1053,5.648,18.566,3.987,0.75207,2.3439,0.896,1.653,0.00044,0.007077,0.989119683481701,1.13042249540766,0.765861240638689,0.568037303942349,0.294086402266289,5.70375866867829,sig_r,d,e,NC,1
1054,5.648,18.566,4.025,0.77688,2.3662,0.899,1.56,0.0003974,0.00682,0.997067448680352,1.08651026392962,0.904692082111437,0.680351906158358,0.28735835694051,5.60892923087523,sig_r,d,e,NC,1
1055,5.648,18.566,4.063,0.80287,2.3884,0.901,1.467,0.0003521,0.006481,1.03379108162321,1.05539268631384,1.05847862984107,0.816232062953248,0.280630311614731,5.50543379368408,sig_r,d,e,NC,1
1056,5.648,22.566,0.406,0.03571,0.3513,0.137,10.366,0.0004432,0.02374,3.18871103622578,3.79949452401011,10.3622577927548,16.3858466722831,0.928116147308782,0.922167234537203,sig_r,d,e,NC,1
1057,5.648,22.566,0.411,0.03613,0.3551,0.138,10.353,0.0004434,0.02324,3.21858864027539,3.80378657487091,10.4561101549053,16.3080895008606,0.927230878186969,0.936488659860385,sig_r,d,e,NC,1
1058,5.648,22.566,0.415,0.03654,0.3589,0.14,10.343,0.0004436,0.02448,3.05555555555556,3.61928104575163,9.80392156862745,15.0735294117647,0.926522662889518,0.96026139297625,sig_r,d,e,NC,1
1059,5.648,22.566,0.419,0.03696,0.3627,0.141,10.33,0.0004438,0.02526,2.97307996832937,3.51543942992874,9.38242280285036,14.3309580364212,0.925814447592068,0.977371345310393,sig_r,d,e,NC,1
1060,5.648,22.566,0.424,0.03738,0.3665,0.143,10.318,0.000444,0.0263,2.84410646387833,3.38022813688213,8.89733840304183,13.3460076045627,0.924929178470255,0.999033739317459,sig_r,d,e,NC,1
1061,5.648,22.566,0.428,0.0378,0.3703,0.144,10.305,0.0004441,0.0255,2.87843137254902,3.40392156862745,9.1764705882353,13.4509803921569,0.924220963172805,1.01644437322638,sig_r,d,e,NC,1
1062,5.648,22.566,0.433,0.03822,0.3741,0.146,10.293,0.0004443,0.02528,2.87579113924051,3.39003164556962,9.05854430379747,13.2911392405063,0.923335694050991,1.03848149616005,sig_r,d,e,NC,1
1063,5.648,22.566,0.437,0.03864,0.3778,0.147,10.281,0.0004445,0.02574,2.79331779331779,3.31002331002331,8.78010878010878,12.7039627039627,0.922627478753541,1.05562978236259,sig_r,d,e,NC,1
1064,5.648,22.566,0.441,0.03906,0.3817,0.148,10.27,0.0004447,0.0251,2.82868525896414,3.31474103585657,9.00398406374502,12.6693227091633,0.921919263456091,1.0740227312982,sig_r,d,e,NC,1
1065,5.648,22.566,0.446,0.03948,0.3855,0.15,10.258,0.0004449,0.02546,2.77297721916732,3.2560879811469,8.64100549882168,12.254516889238,0.921033994334278,1.09660358791344,sig_r,d,e,NC,1
1066,5.648,22.566,0.45,0.03991,0.3893,0.151,10.244,0.0004451,0.02521,2.77667592225307,3.24474414914716,8.64736215787386,12.0983736612455,0.920325779036827,1.11472724093343,sig_r,d,e,NC,1
1067,5.648,22.566,0.454,0.04033,0.393,0.153,10.233,0.0004453,0.02617,2.6748184944593,3.12953763851739,8.17730225448987,11.3106610622851,0.919617563739377,1.13984809493732,sig_r,d,e,NC,1
1068,5.648,22.566,0.459,0.04075,0.3968,0.154,10.222,0.0004455,0.02581,2.7005036807439,3.12669507942658,8.17512592018597,11.2359550561798,0.918732294617564,1.15550993144785,sig_r,d,e,NC,1
1069,5.648,22.566,0.463,0.04118,0.4006,0.156,10.209,0.0004456,0.02549,2.71871322087093,3.11887014515496,8.19929384072185,11.180855237348,0.918024079320113,1.18161710122883,sig_r,d,e,NC,1
1070,5.648,22.566,0.468,0.0416,0.4044,0.157,10.198,0.0004458,0.02469,2.77845281490482,3.151073309032,8.38396111786148,11.3001215066829,0.9171388101983,1.19751698926798,sig_r,d,e,NC,1
1071,5.648,22.566,0.472,0.04203,0.4082,0.159,10.185,0.000446,0.02566,2.69290724863601,3.03975058456742,7.87217459080281,10.5611847233048,0.91643059490085,1.22403639018314,sig_r,d,e,NC,1
1072,5.648,22.566,0.525,0.04725,0.4542,0.176,10.039,0.0004483,0.02518,3.2922954725973,2.77204130262113,6.75138999205719,8.37966640190627,0.907046742209632,1.48920115750264,sig_r,d,e,NC,1
1073,5.648,22.566,0.531,0.04781,0.4591,0.178,10.025,0.0004486,0.02359,3.45909283594744,2.84018651971174,7.16405256464604,8.69012293344637,0.905984419263456,1.51921722921728,sig_r,d,e,NC,1
1074,5.648,22.566,0.537,0.04838,0.464,0.18,10.008,0.0004488,0.02358,3.46055979643766,2.8117048346056,7.12468193384224,8.48176420695505,0.90492209631728,1.54947800143282,sig_r,d,e,NC,1
1075,5.648,22.566,0.542,0.04895,0.469,0.182,9.992,0.0004491,0.02462,3.32250203086921,2.71730300568643,6.82372055239643,7.92038992688871,0.904036827195467,1.58393779302769,sig_r,d,e,NC,1
1076,5.648,22.566,0.548,0.04951,0.4739,0.184,9.978,0.0004493,0.0248,3.27822580645161,2.67741935483871,6.69354838709677,7.66129032258065,0.902974504249292,1.61473495205814,sig_r,d,e,NC,1
1077,5.648,22.566,0.554,0.05008,0.4788,0.185,9.962,0.0004496,0.02379,3.37536780159731,2.71122320302648,6.85161832702816,7.73434216057167,0.901912181303116,1.63692355699204,sig_r,d,e,NC,1
1078,5.648,22.566,0.559,0.05065,0.4837,0.187,9.946,0.0004498,0.02489,3.21815990357573,2.6195259140217,6.42828445158698,7.23182000803536,0.901026912181303,1.6714962367084,sig_r,d,e,NC,1
1079,5.648,22.566,0.565,0.05122,0.4886,0.189,9.931,0.0004501,0.02493,3.18491776975531,2.59125551544324,6.33774568792619,7.01965503409547,0.899964589235128,1.70297714744735,sig_r,d,e,NC,1
1080,5.648,22.566,0.571,0.0518,0.4935,0.191,9.914,0.0004504,0.02385,3.27044025157233,2.62473794549266,6.49895178197065,7.16981132075472,0.898902266288952,1.73469283611327,sig_r,d,e,NC,1
1081,5.648,22.566,0.576,0.05237,0.4984,0.193,9.899,0.0004506,0.025,3.156,2.536,6.08,6.64,0.898016997167139,1.7701253767202,sig_r,d,e,NC,1
1082,5.648,22.566,0.582,0.05295,0.5033,0.195,9.883,0.0004509,0.02387,3.25932132383745,2.58483452031839,6.28403854210306,6.82865521575199,0.896954674220963,1.80234787498885,sig_r,d,e,NC,1
1083,5.648,22.566,0.588,0.05352,0.5082,0.196,9.868,0.0004511,0.02231,3.4020618556701,2.64903630658897,6.58897355445988,7.08202599731062,0.895892351274788,1.8254969087915,sig_r,d,e,NC,1
1084,5.648,22.566,0.593,0.0541,0.5132,0.198,9.853,0.0004513,0.02261,3.36576735957541,2.60061919504644,6.36886333480761,6.85537372843874,0.895007082152975,1.862409559317,sig_r,d,e,NC,1
1085,5.648,22.566,0.599,0.05468,0.5181,0.2,9.837,0.0004516,0.02538,3.08904649330181,2.44286840031521,5.59495665878645,5.94956658786446,0.893944759206799,1.89529977772024,sig_r,d,e,NC,1
1086,5.648,22.566,0.605,0.05526,0.523,0.202,9.821,0.0004519,0.0252,3.09523809523809,2.42460317460317,5.55555555555556,5.83333333333333,0.892882436260623,1.92842040304406,sig_r,d,e,NC,1
1087,5.648,22.566,0.61,0.05584,0.5279,0.204,9.806,0.0004521,0.02363,3.25856961489632,2.48836225137537,5.79771476936098,6.09394837071519,0.89199716713881,1.96544340139386,sig_r,d,e,NC,1
1088,5.648,22.566,0.678,0.06283,0.586,0.225,9.621,0.0004551,0.02241,2.98081213743864,2.33824185631415,4.2124051762606,4.95314591700134,0.879957507082153,2.36238007144514,sig_r,d,e,NC,1
1089,5.648,22.566,0.685,0.0636,0.5923,0.228,9.601,0.0004555,0.02344,2.89675767918089,2.26962457337884,3.8438566552901,4.56484641638225,0.878718130311615,2.41628407297147,sig_r,d,e,NC,1
1090,5.648,22.566,0.692,0.06437,0.5987,0.23,9.582,0.0004558,0.02253,2.9693741677763,2.29027962716378,3.9502885042166,4.61606746560142,0.877478753541076,2.46080883344391,sig_r,d,e,NC,1
1091,5.648,22.566,0.7,0.06515,0.605,0.232,9.561,0.0004562,0.02201,3.01681054066333,2.29895502044525,3.65288505224898,4.58882326215357,0.876062322946176,2.50061727417437,sig_r,d,e,NC,1
1092,5.648,22.566,0.707,0.06593,0.6113,0.235,9.541,0.0004565,0.02282,2.91411042944785,2.24364592462752,3.38737949167397,4.32077125328659,0.874822946175637,2.55573192184669,sig_r,d,e,NC,1
1093,5.648,22.566,0.714,0.06671,0.6177,0.237,9.522,0.0004568,0.02298,2.88076588337685,2.19321148825065,3.27676240208877,4.04699738903394,0.873583569405099,2.60120003356877,sig_r,d,e,NC,1
1094,5.648,22.566,0.722,0.0675,0.624,0.239,9.501,0.0004572,0.02278,2.8972783143108,2.20807726075505,3.2791922739245,4.07813871817384,0.872167138810198,2.64179619492191,sig_r,d,e,NC,1
1095,5.648,22.566,0.729,0.06828,0.6303,0.242,9.482,0.0004575,0.02302,2.83231972198089,2.15899218071242,3.22328410078193,3.82276281494353,0.87092776203966,2.69809740230306,sig_r,d,e,NC,1
1096,5.648,22.566,0.736,0.06907,0.6367,0.244,9.461,0.0004578,0.02162,2.96484736355227,2.22479185938945,3.33024976873266,4.07030527289547,0.869688385269122,2.74448103343206,sig_r,d,e,NC,1
1097,5.648,22.566,0.743,0.06986,0.643,0.246,9.441,0.0004582,0.02366,2.77683854606932,2.12595097210482,2.96280642434489,3.61369399830938,0.868449008498584,2.79027891029493,sig_r,d,e,NC,1
1098,5.648,22.566,0.751,0.07066,0.6493,0.249,9.421,0.0004585,0.02162,2.95097132284921,2.19241443108233,3.2099907493062,3.86679000925069,0.867032577903683,2.84328631755428,sig_r,d,e,NC,1
1099,5.648,22.566,0.758,0.07145,0.6557,0.251,9.401,0.0004588,0.02233,2.8795342588446,2.14957456336767,3.08105687416032,3.63188535602329,0.865793201133145,2.89056558924668,sig_r,d,e,NC,1
1100,5.648,22.566,0.765,0.07225,0.662,0.253,9.381,0.0004592,0.02096,3.02003816793893,2.20419847328244,3.18702290076336,3.80725190839695,0.864553824362606,2.93722263112253,sig_r,d,e,NC,1
1101,5.648,22.566,0.773,0.07305,0.6683,0.256,9.361,0.0004595,0.02033,3.08903098868667,2.20363994097393,3.26119035907526,3.80718150516478,0.863137393767705,2.99122798135439,sig_r,d,e,NC,1
1102,5.648,22.566,0.78,0.07386,0.6747,0.258,9.34,0.0004599,0.02075,3.04578313253012,2.16867469879518,3.1566265060241,3.63855421686747,0.861898016997167,3.03935900281095,sig_r,d,e,NC,1
1103,5.648,22.566,0.787,0.07466,0.681,0.26,9.321,0.0004602,0.02157,2.96244784422809,2.11868335651368,2.98562818729717,3.3843300880853,0.860658640226629,3.08685610912577,sig_r,d,e,NC,1
1104,5.648,22.566,0.875,0.08449,0.7568,0.288,9.081,0.0004643,0.0208,2.50961538461538,1.99519230769231,2.63461538461539,2.55769230769231,0.84507790368272,3.70860264265515,sig_r,d,e,NC,1
1105,5.648,22.566,0.885,0.08558,0.765,0.291,9.054,0.0004647,0.01912,2.68305439330544,2.04497907949791,2.82426778242678,2.68305439330544,0.843307365439093,3.77520764657588,sig_r,d,e,NC,1
1106,5.648,22.566,0.894,0.08666,0.7731,0.294,9.029,0.0004652,0.02076,2.54335260115607,1.97013487475915,2.51445086705202,2.41329479768786,0.84171388101983,3.84647980863909,sig_r,d,e,NC,1
1107,5.648,22.566,0.903,0.08776,0.7813,0.296,9.002,0.0004656,0.02018,2.57680872150644,1.98216055500496,2.56689791873142,2.39345887016848,0.840120396600566,3.90599092447593,sig_r,d,e,NC,1
1108,5.648,22.566,0.913,0.08885,0.7895,0.299,8.977,0.000466,0.01998,2.57757757757758,1.97197197197197,2.54754754754755,2.32232232232232,0.83834985835694,3.97365630168955,sig_r,d,e,NC,1
1109,5.648,22.566,0.922,0.08995,0.7977,0.302,8.951,0.0004665,0.01908,2.64675052410901,1.9916142557652,2.62054507337526,2.33752620545073,0.836756373937677,4.04709784050868,sig_r,d,e,NC,1
1110,5.648,22.566,0.932,0.09106,0.8059,0.305,8.924,0.0004669,0.0203,2.52709359605911,1.93103448275862,2.43349753694581,2.13793103448276,0.834985835694051,4.11546751472123,sig_r,d,e,NC,1
1111,5.648,22.566,0.941,0.09217,0.8141,0.308,8.898,0.0004674,0.01945,2.58611825192802,1.94858611825193,2.49357326478149,2.13367609254499,0.833392351274788,4.18971817512081,sig_r,d,e,NC,1
1112,5.648,22.566,0.951,0.09328,0.8222,0.311,8.873,0.0004678,0.01888,2.6271186440678,1.95444915254237,2.49470338983051,2.13453389830508,0.831621813031162,4.25774431074299,sig_r,d,e,NC,1
1113,5.648,22.566,0.96,0.0944,0.8304,0.314,8.847,0.0004683,0.01988,2.53018108651911,1.90643863179074,2.24849094567404,1.96680080482897,0.830028328611898,4.33276883353336,sig_r,d,e,NC,1
1114,5.648,22.566,0.97,0.09552,0.8386,0.317,8.821,0.0004687,0.019,2.61052631578947,1.92631578947368,2.28421052631579,1.98947368421053,0.828257790368272,4.40249101636342,sig_r,d,e,NC,1
1115,5.648,22.566,0.979,0.09665,0.8468,0.32,8.795,0.0004691,0.01931,2.57897462454687,1.90574831693423,2.19575349559814,1.92646297255308,0.826664305949009,4.47827005092781,sig_r,d,e,NC,1
1116,5.648,22.566,0.989,0.09778,0.855,0.322,8.769,0.0004696,0.01836,2.67429193899782,1.9281045751634,2.27668845315904,1.9281045751634,0.824893767705382,4.53454299028487,sig_r,d,e,NC,1
1117,5.648,22.566,0.998,0.09892,0.8631,0.325,8.743,0.00047,0.01987,2.53648716658279,1.86713638651233,1.99798691494716,1.72118772018118,0.823300283286119,4.60986891659521,sig_r,d,e,NC,1
1118,5.648,22.566,1.007,0.10006,0.8713,0.328,8.717,0.0004705,0.01808,2.69358407079646,1.91371681415929,2.2179203539823,1.81969026548673,0.821706798866856,4.68665236196164,sig_r,d,e,NC,1
1119,5.648,22.566,1.017,0.1012,0.8795,0.331,8.692,0.0004709,0.01877,2.64251465103889,1.88066062866276,2.05114544485882,1.72083111347896,0.81993626062323,4.75784488723854,sig_r,d,e,NC,1
1120,5.648,22.566,1.13,0.11524,0.9771,0.365,8.382,0.0004761,0.01793,2.10262130507529,1.78471834913553,8.08700501952036,1.18795315114333,0.799929178470255,5.63664175371895,sig_r,d,e,NC,1
1121,5.648,22.566,1.142,0.1168,0.9877,0.368,8.349,0.0004767,0.01826,2.08105147864184,1.76341730558598,1.89485213581599,1.10076670317634,0.797804532577904,5.72512500579814,sig_r,d,e,NC,1
1122,5.648,22.566,1.154,0.11837,0.9982,0.372,8.315,0.0004773,0.01702,2.19741480611046,1.79200940070505,2.02115158636898,1.14571092831962,0.795679886685552,5.82831977806564,sig_r,d,e,NC,1
1123,5.648,22.566,1.166,0.11995,1.0088,0.375,8.282,0.0004778,0.01789,2.10173281162661,1.7551704863052,1.92286193404136,1.05645612073784,0.793555240793201,5.91733307110124,sig_r,d,e,NC,1
1124,5.648,22.566,1.179,0.12154,1.0194,0.379,8.248,0.0004784,0.01737,2.13586643638457,1.76165803108808,2.04375359815774,1.01899827288428,0.791253541076487,6.01559750588129,sig_r,d,e,NC,1
1125,5.648,22.566,1.191,0.12314,1.0299,0.382,8.214,0.0004789,0.01726,2.13789107763615,1.75550405561993,1.92931633835458,0.990730011587486,0.789128895184136,6.10384654237344,sig_r,d,e,NC,1
1126,5.648,22.566,1.203,0.12474,1.0405,0.386,8.181,0.0004795,0.01728,2.12384259259259,1.74189814814815,1.90393518518519,0.954861111111111,0.787004249291785,6.20955779670484,sig_r,d,e,NC,1
1127,5.648,22.566,1.215,0.12635,1.051,0.389,8.148,0.00048,0.01757,2.10017074558907,1.72453044963005,1.77006260671599,0.899260102447354,0.784879603399433,6.29824168024793,sig_r,d,e,NC,1
1128,5.648,22.566,1.228,0.12798,1.0616,0.393,8.114,0.0004806,0.0173,2.10404624277457,1.72254335260116,1.76300578034682,0.878612716763006,0.78257790368272,6.39747710292026,sig_r,d,e,NC,1
1129,5.648,22.566,1.24,0.12961,1.0722,0.396,8.08,0.0004811,0.01766,2.07814269535674,1.7044167610419,1.68176670441676,0.826727066817667,0.780453257790368,6.48769775010888,sig_r,d,e,NC,1
1130,5.648,22.566,1.252,0.13125,1.0827,0.4,8.047,0.0004817,0.01694,2.12514757969303,1.71192443919717,1.74144037780401,0.791027154663518,0.778328611898017,6.59330265295819,sig_r,d,e,NC,1
1131,5.648,22.566,1.264,0.1329,1.0933,0.403,8.013,0.0004822,0.01709,2.10649502633119,1.70275014628438,1.73785839672323,0.7489760093622,0.776203966005666,6.68386092178706,sig_r,d,e,NC,1
1132,5.648,22.566,1.276,0.13456,1.1039,0.407,7.98,0.0004828,0.0166,2.14457831325301,1.70481927710843,1.74096385542169,0.734939759036145,0.774079320113314,6.79120824673234,sig_r,d,e,NC,1
1133,5.648,22.566,1.289,0.13623,1.1144,0.41,7.946,0.0004833,0.01652,2.16707021791768,1.70096852300242,1.73123486682809,0.702179176755448,0.771777620396601,6.87343367652322,sig_r,d,e,NC,1
1134,5.648,22.566,1.301,0.1379,1.125,0.414,7.913,0.0004838,0.01694,2.12514757969303,1.68240850059032,1.68831168831169,0.649350649350649,0.769652974504249,6.98118638717795,sig_r,d,e,NC,1
1135,5.648,22.566,1.313,0.13959,1.1355,0.417,7.88,0.0004844,0.01701,2.13403880070547,1.66960611405056,1.66960611405056,0.646678424456202,0.767528328611898,7.07097125447895,sig_r,d,e,NC,1
1136,5.648,22.566,1.459,0.16057,1.2621,0.457,7.479,0.0004904,0.01476,1.66666666666667,1.63956639566396,1.61924119241192,0.372628726287263,0.741678470254958,8.21293437148008,sig_r,d,e,NC,1
1137,5.648,22.566,1.475,0.16292,1.2758,0.462,7.435,0.0004911,0.01518,1.63372859025033,1.62055335968379,1.56126482213439,0.36231884057971,0.738845609065156,8.34701288216079,sig_r,d,e,NC,1
1138,5.648,22.566,1.491,0.16529,1.2894,0.466,7.392,0.0004917,0.01463,1.68147641831852,1.62679425837321,1.61995898838004,0.334244702665755,0.736012747875354,8.46161005932715,sig_r,d,e,NC,1
1139,5.648,22.566,1.507,0.16768,1.3031,0.47,7.348,0.0004923,0.01503,1.65003326679973,1.60345974717232,1.61676646706587,0.28476380572189,0.733179886685552,8.577321037984,sig_r,d,e,NC,1
1140,5.648,22.566,1.522,0.17008,1.3167,0.474,7.305,0.0004929,0.01533,1.617742987606,1.59165035877365,1.53946510110894,0.279191128506197,0.730524079320113,8.69998950841926,sig_r,d,e,NC,1
1141,5.648,22.566,1.538,0.1725,1.3304,0.478,7.262,0.0004935,0.01458,1.65980795610425,1.59807956104252,1.57750342935528,0.251714677640604,0.727691218130312,8.81530546822342,sig_r,d,e,NC,1
1142,5.648,22.566,1.554,0.17494,1.344,0.483,7.219,0.000494,0.01485,1.63636363636364,1.58249158249158,1.54882154882155,0.206060606060606,0.72485835694051,8.94753471177408,sig_r,d,e,NC,1
1143,5.648,22.566,1.57,0.1774,1.3576,0.487,7.176,0.0004946,0.01489,1.6252518468771,1.57824042981867,1.35661517797179,0.205507051712559,0.722025495750708,9.06102176713303,sig_r,d,e,NC,1
1144,5.648,22.566,1.586,0.17988,1.3713,0.491,7.132,0.0004951,0.01429,1.65850244926522,1.57452764170749,1.44156752974108,0.171448565430371,0.719192634560906,9.17553959921666,sig_r,d,e,NC,1
1145,5.648,22.566,1.601,0.18238,1.3849,0.495,7.089,0.0004957,0.01522,1.59001314060447,1.55059132720105,1.25492772667543,0.160972404730618,0.716536827195467,9.29722416248955,sig_r,d,e,NC,1
1146,5.648,22.566,1.617,0.1849,1.3986,0.499,7.046,0.0004962,0.01477,1.61814488828707,1.5572105619499,1.21191604603927,0.124576844955992,0.713703966005666,9.41111621540432,sig_r,d,e,NC,1
1147,5.648,22.566,1.633,0.18743,1.4122,0.503,7.003,0.0004967,0.0146,1.62328767123288,1.55479452054795,1.22602739726027,0.126027397260274,0.710871104815864,9.52329189979777,sig_r,d,e,NC,1
1148,5.648,22.566,1.649,0.18999,1.4259,0.507,6.959,0.0004973,0.01453,1.62422573984859,1.54852030282175,1.10805230557467,0.127322780454233,0.708038243626062,9.63641221050653,sig_r,d,e,NC,1
1149,5.648,22.566,1.664,0.19257,1.4395,0.511,6.916,0.0004978,0.01383,1.67751265365148,1.55459146782357,1.08459869848156,0.133044107013738,0.705382436260623,9.75687539866945,sig_r,d,e,NC,1
1150,5.648,22.566,1.68,0.19517,1.4532,0.515,6.873,0.0004982,0.01375,1.68,1.54181818181818,0.601454545454545,0.0894545454545455,0.702549575070822,9.86921009844447,sig_r,d,e,NC,1
1151,5.648,22.566,1.696,0.19779,1.4668,0.519,6.83,0.0004987,0.01431,1.6491963661775,1.52341020265549,0.491963661774983,0.0429769392033543,0.69971671388102,9.9797169160309,sig_r,d,e,NC,1
1152,5.648,22.566,1.884,0.23067,1.6293,0.564,6.314,0.0005031,0.01291,1.09992254066615,1.47947327652982,0.337722695584818,0.0481797056545314,0.66643059490085,11.2341504115777,sig_r,d,e,NC,1
1153,5.648,22.566,1.904,0.23443,1.6469,0.569,6.259,0.0005034,0.01291,1.09992254066615,1.46398140975988,0.290472501936483,0.0483346243222308,0.662889518413598,11.370840223514,sig_r,d,e,NC,1
